#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
150,STEFANO TONUT,MIL,33,17.7,5.0,1.8,4.0,0.455,0.5,1.5,0.353,0.8,1.1,0.8,0.2,2.0,2.2,1.5,0.4,0.0,0.6,1.0,138,0.563,0.523,160.7,1.2,14.5,8.1,13.2,11.9,1.3,0.0,14.0,2.4,1.3,116.9,117.0,-0.2,136.6,11.1,585.0,G,64,0,0,0,0,0,0,0,15,0,0.111,2.5,0.7,0.3,21,12,0.636,0.7,0.5,1.1,AX ARMANI EXCHANGE MILAN
151,GIORDANO BORTOLANI,MIL,15,10.3,5.0,1.9,3.6,0.537,1.1,2.3,0.471,0.1,0.1,1.0,0.3,0.6,0.9,0.8,0.1,0.1,0.7,0.6,63,0.689,0.685,200.8,3.6,7.4,5.6,12.7,15.5,0.7,0.8,20.0,-1.3,1.4,124.0,121.2,2.8,45.4,16.0,155.0,G,66,0,0,0,0,0,0,0,16,0,0.086,1.2,0.2,0.0,9,6,0.6,0.4,0.0,0.4,AX ARMANI EXCHANGE MILAN
152,DAVIDE DENEGRI,TORT,29,12.4,5.0,1.8,4.2,0.438,0.9,2.4,0.386,0.4,0.4,1.0,0.4,0.9,1.3,2.0,0.4,0.0,0.6,1.9,93,0.572,0.55,182.4,3.9,9.4,6.5,26.9,12.5,1.8,0.0,18.3,6.0,1.2,123.7,118.0,5.7,106.6,14.7,359.0,G,155,0,0,0,0,0,0,0,18,0,0.127,3.3,0.7,0.1,14,15,0.483,0.9,0.2,1.1,BERTRAM TORTONA
153,PAUL EBOUA,TRA,26,9.2,4.9,1.8,2.5,0.734,0.2,0.4,0.5,1.1,1.8,0.63,1.2,1.3,2.5,0.3,0.0,0.1,0.7,2.0,23,0.76,0.773,186.5,16.8,18.5,17.6,4.6,16.8,0.2,1.5,19.2,-5.0,2.0,133.2,113.5,19.7,87.0,19.5,239.0,F,97,0,0,0,0,0,0,0,21,0,0.062,0.4,0.1,0.7,18,8,0.692,0.9,0.3,1.2,2B CONTROL TRAPANI
154,LORENZO UGLIETTI,REG,33,17.6,4.8,1.8,3.8,0.457,0.6,1.5,0.373,0.7,1.0,0.676,0.5,1.5,2.0,2.5,0.7,0.1,1.1,2.6,139,0.556,0.531,150.6,3.5,9.8,6.7,22.8,20.2,2.3,0.4,14.4,3.3,1.2,111.7,109.4,2.3,132.5,11.1,580.0,G,159,0,0,0,0,0,0,0,11,0,0.146,2.3,0.7,0.3,18,15,0.545,0.4,1.1,1.5,GRISSIN BON REGGIO EMILIA
155,DIEGO FLACCADORI,MIL,35,14.1,4.8,1.6,3.4,0.466,0.4,1.4,0.313,1.2,1.6,0.75,0.3,1.0,1.3,1.3,0.7,0.1,0.7,1.3,118,0.585,0.53,152.9,2.7,9.0,6.0,14.0,14.9,2.6,0.5,16.6,1.0,1.4,117.1,114.2,2.9,115.3,13.2,495.0,SG,92,0,0,0,0,0,0,0,13,0,0.094,1.8,0.9,0.5,23,12,0.657,0.7,0.6,1.3,AX ARMANI EXCHANGE MILAN
156,FEDERICO ZAMPINI,CRE,30,14.4,4.7,1.5,3.7,0.409,0.2,1.5,0.109,1.5,1.9,0.807,0.8,1.4,2.1,1.2,0.8,0.0,0.9,1.2,120,0.522,0.432,132.5,6.7,12.6,9.6,14.3,16.1,3.0,0.3,18.6,-0.5,1.3,106.4,114.9,-8.6,107.4,13.0,432.0,G,141,0,0,0,0,0,0,0,11,0,0.097,1.4,0.9,0.5,9,21,0.3,0.1,0.5,0.6,VANOLI CREMONA
157,LORENZO SACCAGGI,PIS,27,19.4,4.6,1.6,3.7,0.434,0.4,1.4,0.289,1.0,1.4,0.703,0.1,1.3,1.4,1.2,0.4,0.1,0.9,2.1,185,0.533,0.49,142.7,0.9,7.6,4.2,10.3,17.2,1.1,0.4,12.4,-0.4,1.2,99.5,119.5,-20.0,57.9,6.2,524.0,SG,171,0,0,0,0,0,0,0,16,0,0.101,1.4,0.5,0.4,4,23,0.148,-0.2,0.3,0.0,GEORGIO TESI GROUP PISTOIA
158,MICHELE VITALI,REG,31,22.5,4.5,1.4,3.4,0.406,0.8,2.2,0.358,1.0,1.3,0.795,0.9,1.9,2.9,1.3,0.8,0.1,0.8,1.6,159,0.572,0.519,155.9,5.0,10.3,7.7,8.8,16.9,1.9,0.3,10.0,0.2,1.3,116.2,110.6,5.6,137.4,9.3,696.0,G,117,0,0,0,0,0,0,0,12,0,0.093,1.6,1.0,0.4,16,15,0.516,0.6,1.2,1.7,GRISSIN BON REGGIO EMILIA
159,TOTO FORRAY,TREN,34,12.9,4.4,1.6,4.0,0.397,1.0,2.4,0.41,0.3,0.4,0.75,0.2,1.1,1.3,1.0,0.5,0.0,0.8,1.8,163,0.534,0.522,155.7,2.0,9.9,6.0,12.2,16.0,2.2,0.2,17.6,-0.8,1.1,104.4,110.3,-5.9,74.5,9.0,438.0,G,75,0,0,0,0,0,0,0,16,0,0.084,1.3,0.7,0.1,23,11,0.676,0.0,0.8,0.7,DOLOMITI ENERGIA TRENTO
160,OUSMANE DIOP,MIL,26,13.7,4.2,1.7,2.6,0.632,0.0,0.0,0.0,0.9,1.4,0.649,1.6,1.0,2.6,0.7,0.7,0.4,0.8,2.2,59,0.653,0.632,128.1,15.7,9.4,12.5,8.1,20.7,3.0,3.3,14.5,-2.7,1.6,125.2,110.8,14.4,103.6,16.3,356.0,F,82,0,0,0,0,0,0,0,13,0,0.077,0.9,0.9,0.5,16,10,0.615,0.8,0.6,1.4,AX ARMANI EXCHANGE MILAN
161,NATE RENFRO,SAS,18,15.8,4.2,1.9,3.1,0.607,0.0,0.2,0.0,0.4,0.9,0.471,1.2,1.4,2.7,0.9,0.5,1.4,0.9,2.9,111,0.599,0.607,107.8,10.0,12.3,11.1,9.7,20.1,1.7,10.1,13.4,-1.6,1.4,112.1,108.3,3.8,78.6,13.7,285.0,SF,77,0,0,0,0,0,0,0,12,0,0.097,1.1,0.6,0.3,8,10,0.444,0.2,0.6,0.8,BANCO DI SARDEGNA SASSARI
162,CARL WHEATLE,VEN,35,21.5,4.2,1.5,4.2,0.358,0.5,2.0,0.243,0.7,1.0,0.639,0.7,2.7,3.4,1.3,0.9,0.2,0.6,1.8,170,0.446,0.416,124.0,3.9,15.2,9.6,9.0,11.8,2.2,1.0,11.4,1.1,1.0,100.9,107.1,-6.2,147.0,8.2,752.0,F,183,0,0,0,0,0,0,0,12,0,0.094,2.0,1.4,0.2,18,17,0.514,-0.2,1.6,1.4,UMANA VENEZIA
163,LEONARDO CANDI,TORT,26,14.0,4.2,1.3,2.8,0.479,0.7,1.5,0.45,0.8,1.0,0.8,0.5,1.3,1.9,1.9,0.5,0.1,0.8,2.0,119,0.643,0.603,172.9,4.4,12.3,8.2,20.6,20.8,2.1,0.6,13.3,3.0,1.5,124.2,115.8,8.4,101.1,13.1,363.0,PG,135,0,0,0,0,0,0,0,15,0,0.106,2.2,0.6,0.3,12,14,0.462,0.7,0.4,1.1,BERTRAM TORTONA
164,GIAMPAOLO RICCI,MIL,38,14.8,4.1,1.6,3.7,0.421,0.7,2.1,0.346,0.3,0.5,0.611,1.1,1.5,2.6,0.5,0.3,0.2,0.3,2.1,145,0.527,0.518,137.9,10.4,13.0,11.7,5.2,6.9,1.2,1.2,13.8,0.3,1.1,120.3,116.4,3.9,115.5,10.8,563.0,F,186,0,0,0,0,0,0,0,11,0,0.068,1.7,1.1,0.1,24,14,0.632,0.8,0.5,1.3,AX ARMANI EXCHANGE MILAN
165,LUCA SEVERINI,TORT,29,16.4,4.0,1.3,4.0,0.325,1.0,3.0,0.337,0.4,0.6,0.706,1.0,1.9,2.9,1.2,0.5,0.2,0.6,1.9,161,0.47,0.449,136.8,7.0,14.9,10.8,11.2,12.0,1.7,1.1,13.6,1.5,1.0,109.0,115.6,-6.6,103.6,9.2,475.0,C,144,0,0,0,0,0,0,0,11,0,0.084,2.1,0.9,0.1,15,14,0.517,0.2,0.5,0.7,BERTRAM TORTONA
166,LUCA VINCINI,SAS,21,14.9,4.0,1.4,2.8,0.508,0.0,0.0,0.0,1.1,1.3,0.821,1.0,1.7,2.6,0.4,0.5,0.2,0.6,2.5,147,0.582,0.508,133.0,8.3,14.9,11.6,4.1,15.4,1.8,1.8,13.3,-2.5,1.4,113.2,114.7,-1.4,58.0,10.5,312.0,PF,195,0,0,0,0,0,0,0,12,0,0.063,0.6,0.8,0.5,9,12,0.429,0.2,0.4,0.6,BANCO DI SARDEGNA SASSARI
167,DAVID COURNOOH,BRE,40,14.2,3.9,1.3,3.6,0.368,0.8,2.1,0.357,0.5,0.8,0.633,0.2,1.2,1.4,0.7,0.3,0.0,0.4,1.7,178,0.493,0.472,135.9,2.1,10.3,6.4,6.9,8.7,1.2,0.0,14.4,0.4,1.1,105.1,117.8,-12.7,71.3,6.8,568.0,SG,127,0,0,0,0,0,0,0,14,0,0.065,1.7,0.9,0.2,28,12,0.7,0.0,0.4,0.4,GEMANI BASKET BRESCIA
168,GIANLUCA DELLA ROSA,PIS,29,15.5,3.9,1.3,3.4,0.388,1.0,2.7,0.372,0.2,0.4,0.583,0.2,1.4,1.6,1.6,0.5,0.0,1.1,2.2,179,0.542,0.536,134.3,1.5,10.3,5.8,16.5,24.2,1.7,0.0,14.1,-0.5,1.1,95.8,117.8,-22.0,64.5,6.5,450.0,G,65,0,0,0,0,0,0,0,15,0,0.102,1.4,0.4,0.1,6,23,0.207,-0.4,0.3,-0.1,GEORGIO TESI GROUP PISTOIA
169,ANDREA MEZZANOTTE,TREV,27,11.4,3.9,1.5,3.1,0.471,0.6,1.6,0.372,0.3,0.3,1.0,0.8,1.1,1.9,0.2,0.2,0.3,0.3,1.3,121,0.587,0.565,184.3,8.4,12.4,10.4,3.1,7.3,1.0,2.4,14.1,-0.9,1.2,124.5,117.6,6.9,75.5,12.7,309.0,F,104,0,0,0,0,0,0,0,15,0,0.056,0.9,0.9,0.1,12,15,0.444,0.6,0.2,0.8,UNIVERSO DE'LONGHI TREVISO
170,FEDERICO POSER,CRE,23,13.8,3.8,1.5,2.7,0.565,0.0,0.0,0.0,0.8,1.2,0.643,0.7,1.2,1.9,0.4,0.3,0.1,1.1,2.7,177,0.592,0.565,120.7,6.8,11.2,8.9,5.6,25.2,1.3,0.7,15.6,-6.0,1.4,97.4,116.8,-19.4,30.8,6.9,318.0,PF,148,0,0,0,0,0,0,0,11,0,0.071,0.4,0.3,0.5,7,16,0.304,-0.3,0.3,0.0,VANOLI CREMONA
171,N'GUESSAN ELISEE ASSUI,VAR,25,13.4,3.8,1.2,2.7,0.448,0.8,1.8,0.413,0.6,1.2,0.517,0.6,1.4,2.0,0.6,0.5,0.0,0.4,1.6,153,0.589,0.59,137.8,5.3,12.9,9.0,6.9,11.1,1.9,0.0,12.4,0.0,1.4,116.7,121.7,-4.9,71.1,10.2,335.0,F,177,0,0,0,0,0,0,0,12,0,0.06,1.5,1.2,0.4,9,16,0.36,0.3,0.1,0.4,OPENJOBMETIS VARESE
172,GABRIELE BENETTI,PIS,21,13.9,3.6,1.3,3.2,0.403,0.2,0.9,0.211,0.8,1.4,0.567,1.0,1.5,2.5,0.3,0.3,0.2,0.8,1.7,176,0.468,0.433,118.0,7.5,12.9,10.1,3.6,17.5,1.3,1.4,15.6,-4.4,1.1,90.3,117.0,-26.7,40.0,6.9,291.0,F,101,0,0,0,0,0,0,0,8,0,0.058,0.4,0.4,0.4,3,18,0.143,-0.5,0.2,-0.2,GEORGIO TESI GROUP PISTOIA
173,SASHA GRANT,REG,32,14.8,3.4,1.2,3.3,0.371,0.4,1.8,0.214,0.6,0.6,0.9,0.7,1.1,1.8,0.7,0.3,0.0,1.0,1.3,189,0.475,0.429,148.6,5.9,8.5,7.2,7.2,21.4,1.0,0.2,14.4,-3.5,1.0,92.2,113.7,-21.5,50.3,5.3,473.0,SF,161,0,0,0,0,0,0,0,11,0,0.065,0.7,0.3,0.2,17,15,0.531,-0.6,0.6,0.0,GRISSIN BON REGGIO EMILIA
174,NICOLA AKELE,BOL,37,12.2,3.3,1.4,2.4,0.609,0.2,0.5,0.353,0.2,0.4,0.643,0.8,1.4,2.2,0.5,0.5,0.2,0.1,1.6,99,0.649,0.644,160.5,9.7,14.1,12.0,6.4,4.1,2.1,1.5,10.6,1.8,1.4,141.8,108.0,33.8,127.3,14.4,451.0,PF,138,0,0,0,0,0,0,0,10,0,0.065,4.5,4.3,0.2,28,9,0.757,1.2,0.9,2.1,VIRTUS BOLOGNA
175,DAVIDE CASARIN,VEN,35,14.7,3.2,1.2,3.7,0.333,0.2,1.4,0.167,0.5,0.9,0.548,0.4,1.9,2.3,1.9,0.5,0.1,1.0,2.2,187,0.389,0.364,104.8,3.3,15.1,9.2,19.9,20.2,1.7,0.6,16.1,1.7,0.9,87.0,108.4,-21.4,76.4,5.5,514.0,GF,89,0,0,0,0,0,0,0,10,0,0.106,1.9,0.4,0.2,18,17,0.514,-1.1,1.0,0.0,UMANA VENEZIA
176,FABIEN CAUSEUR,MIL,13,13.3,3.0,1.1,3.5,0.311,0.4,2.2,0.179,0.5,0.6,0.75,0.3,1.5,1.8,1.4,0.3,0.2,1.4,1.2,196,0.402,0.367,124.0,2.9,14.4,8.6,16.7,27.1,1.3,1.3,19.1,-3.7,0.9,78.4,112.1,-33.7,18.5,3.6,173.0,SG,129,0,0,0,0,0,0,0,8,0,0.087,1.0,0.2,0.2,7,6,0.538,-0.6,0.3,-0.4,AX ARMANI EXCHANGE MILAN
177,ANDREA ZERINI,TORT,20,8.5,2.8,1.1,1.9,0.553,0.2,0.4,0.375,0.6,0.8,0.688,1.1,0.5,1.6,0.2,0.3,0.4,0.4,1.5,98,0.622,0.592,161.5,15.1,7.9,11.6,3.7,15.1,1.6,4.3,14.5,-3.2,1.5,124.1,118.3,5.7,43.5,14.4,169.0,SF,134,0,0,0,0,0,0,0,14,0,0.041,0.5,0.6,0.4,8,12,0.4,0.3,0.1,0.4,BERTRAM TORTONA
178,JUAN FERNANDEZ,VEN,10,10.4,2.8,1.0,3.7,0.27,0.5,2.3,0.217,0.3,0.5,0.6,0.3,0.9,1.2,1.3,0.5,0.0,0.5,1.3,184,0.357,0.338,108.8,3.3,10.1,6.7,21.0,11.3,2.6,0.0,19.8,3.6,0.8,86.5,106.1,-19.5,14.6,6.2,104.0,PG,190,0,0,0,0,0,0,0,7,0,0.083,2.6,1.0,0.1,5,5,0.5,-0.3,0.2,0.0,UMANA VENEZIA
179,VALERIO MAZZOLA,TREV,20,14.9,2.8,0.9,2.5,0.36,0.7,1.8,0.361,0.3,0.4,0.75,0.3,1.5,1.8,0.4,0.4,0.2,0.5,1.9,192,0.514,0.49,147.1,2.0,12.2,7.1,4.1,15.7,1.2,1.0,9.8,-1.5,1.1,97.1,116.4,-19.3,31.0,4.9,297.0,C,149,0,0,0,0,0,0,0,8,0,0.045,0.8,0.7,0.2,6,14,0.3,-0.1,0.3,0.1,UNIVERSO DE'LONGHI TREVISO
180,GIOVANNI DE NICOLAO,NAP,30,17.1,2.7,1.0,2.8,0.353,0.2,1.2,0.135,0.6,0.7,0.85,1.0,1.7,2.7,2.2,0.9,0.0,0.9,2.6,169,0.437,0.382,133.8,7.4,12.7,10.0,18.9,23.0,2.9,0.2,11.1,3.1,1.0,102.5,115.5,-13.0,107.5,8.5,513.0,G,146,0,0,0,0,0,2,0,8,0,0.108,2.4,1.0,0.2,9,21,0.3,-0.1,0.5,0.4,NAPOLI BASKET
181,GUGLIELMO CARUSO,MIL,24,9.3,2.5,1.0,2.0,0.51,0.0,0.0,0.0,0.4,0.8,0.474,0.8,1.1,2.0,0.3,0.4,0.5,0.5,1.6,131,0.514,0.51,98.4,12.9,15.3,14.2,5.2,17.3,2.2,5.8,15.3,-3.1,1.2,106.4,112.8,-6.4,51.9,11.8,222.0,FC,112,0,0,0,0,0,0,0,10,0,0.043,0.7,0.8,0.4,18,6,0.75,0.0,0.3,0.3,AX ARMANI EXCHANGE MILAN
182,FRANCESCO PELLEGRINO,TREV,22,9.3,2.0,0.7,1.6,0.429,0.0,0.1,0.0,0.6,0.8,0.824,1.0,1.4,2.4,0.3,0.1,0.4,0.5,1.4,156,0.518,0.429,125.2,12.3,18.4,15.3,4.4,20.6,0.8,4.2,11.8,-3.4,1.3,106.9,116.5,-9.6,46.1,9.7,205.0,FC,196,0,0,0,0,0,0,0,8,0,0.032,0.5,0.3,0.5,9,13,0.409,0.0,0.2,0.2,UNIVERSO DE'LONGHI TREVISO
183,DAVID TORRESANI,TREV,28,9.1,2.0,0.8,1.6,0.489,0.2,0.9,0.231,0.2,0.4,0.545,0.3,0.5,0.8,0.9,0.3,0.2,0.4,1.4,164,0.562,0.556,126.5,3.9,7.4,5.6,14.2,18.1,1.7,2.1,11.0,1.9,1.2,113.4,117.1,-3.8,44.4,8.8,254.0,G,198,0,0,0,0,0,0,0,8,0,0.054,2.2,0.7,0.2,11,17,0.393,0.2,0.2,0.4,UNIVERSO DE'LONGHI TREVISO
184,JOSEPH MOBIO,BRE,39,6.9,1.9,0.8,1.8,0.431,0.3,0.9,0.324,0.1,0.1,0.75,0.3,0.7,1.0,0.2,0.2,0.2,0.2,0.9,157,0.515,0.507,150.4,5.9,12.2,9.2,4.6,8.7,1.4,2.2,14.1,-0.6,1.1,109.8,115.5,-5.8,48.8,9.4,271.0,F,111,0,0,0,0,0,0,0,15,0,0.033,1.1,1.0,0.1,28,11,0.718,0.1,0.3,0.4,GEMANI BASKET BRESCIA
185,STEFANO GENTILE,TRA,26,7.5,1.8,0.6,1.2,0.516,0.2,0.5,0.462,0.3,0.4,0.8,0.2,0.3,0.4,0.8,0.3,0.0,0.5,1.0,171,0.65,0.613,177.8,2.6,4.7,3.7,13.4,26.9,1.9,0.6,11.3,0.2,1.5,112.6,113.7,-1.1,30.8,8.1,195.0,SG,94,0,0,0,0,0,0,0,13,0,0.041,1.5,0.5,0.3,19,7,0.731,0.1,0.2,0.4,2B CONTROL TRAPANI
186,LUCA CONTI,CRE,17,7.9,1.4,0.5,1.2,0.4,0.3,0.8,0.385,0.1,0.2,0.667,0.3,1.0,1.3,0.6,0.5,0.0,0.5,1.5,173,0.539,0.525,145.1,4.7,17.7,10.8,13.9,27.3,3.5,0.0,10.9,-0.5,1.2,99.2,110.1,-10.9,23.1,8.0,135.0,SF,152,0,0,0,0,0,0,0,8,0,0.042,1.4,1.0,0.2,4,13,0.235,-0.1,0.2,0.2,VANOLI CREMONA
187,FILIPPO GALLO,REG,11,6.1,1.3,0.5,1.9,0.238,0.4,1.5,0.25,0.0,0.0,0.0,0.2,0.5,0.6,0.9,0.2,0.1,0.4,0.4,188,0.333,0.333,48.8,3.9,8.4,6.3,22.0,16.0,1.7,1.7,17.5,4.1,0.7,89.6,107.5,-17.9,11.0,5.3,67.0,G,68,0,0,0,0,0,0,0,5,0,0.045,2.5,0.5,0.0,8,3,0.727,-0.1,0.1,0.0,GRISSIN BON REGGIO EMILIA
188,MATTEO CHILLO,REG,31,9.9,1.2,0.5,1.2,0.405,0.1,0.6,0.222,0.1,0.2,0.667,0.5,1.2,1.8,0.3,0.4,0.0,0.5,1.7,191,0.479,0.459,129.4,6.7,14.8,10.7,4.4,26.1,2.2,0.4,8.2,-2.7,1.0,92.3,107.8,-15.6,34.5,5.0,306.0,F,116,0,0,0,0,0,0,0,6,0,0.027,0.6,0.9,0.2,16,15,0.516,-0.2,0.6,0.4,GRISSIN BON REGGIO EMILIA
189,STEFANO SACCOCCIA,NAP,18,3.6,1.2,0.4,0.8,0.467,0.1,0.3,0.4,0.3,0.6,0.5,0.1,0.4,0.5,0.3,0.1,0.0,0.6,0.5,197,0.541,0.533,136.7,1.9,17.1,9.1,14.7,34.0,0.8,0.0,21.5,-9.1,1.4,79.1,122.3,-43.2,5.5,3.3,65.0,G,125,0,0,0,0,0,0,0,8,0,0.024,0.6,0.1,0.7,5,13,0.278,-0.3,0.0,-0.2,NAPOLI BASKET
190,LODOVICO DEANGELI,TRIE,28,5.8,1.0,0.4,0.6,0.611,0.0,0.2,0.167,0.2,0.2,0.833,0.3,0.3,0.6,0.4,0.1,0.0,0.1,0.5,167,0.678,0.639,161.1,5.3,6.6,6.0,8.8,12.7,0.7,0.0,6.7,2.3,1.6,145.1,120.4,24.7,27.5,8.6,162.0,SF,105,0,0,0,0,0,0,0,5,0,0.024,3.3,0.7,0.3,16,12,0.571,0.3,0.1,0.4,PALLACANESTRO TRIESTE 2004
191,LUCA CAMPOGRANDE,TRIE,17,5.9,1.0,0.3,1.4,0.208,0.2,1.2,0.15,0.2,0.3,0.8,0.4,0.4,0.8,0.4,0.4,0.0,0.3,0.9,194,0.324,0.271,115.8,7.2,8.2,7.7,8.3,16.0,3.7,0.0,14.0,-1.0,0.7,85.4,116.1,-30.7,8.9,4.2,101.0,F,109,0,0,0,0,0,0,0,6,0,0.021,1.2,1.4,0.2,9,8,0.529,-0.2,0.1,-0.1,PALLACANESTRO TRIESTE 2004
192,MICHAEL ANUMBA,PIS,13,9.0,1.0,0.4,1.3,0.294,0.1,0.2,0.333,0.2,0.4,0.4,0.5,1.5,1.9,0.7,0.3,0.1,0.2,0.9,174,0.339,0.324,102.7,5.9,17.4,11.9,11.5,9.4,1.8,0.8,8.4,3.3,0.8,94.8,110.6,-15.8,24.6,7.0,117.0,F,151,0,0,0,0,0,0,0,5,0,0.038,4.5,2.0,0.3,3,10,0.231,-0.1,0.2,0.1,GEORGIO TESI GROUP PISTOIA
193,ALFREDO BOGLIO,PIS,10,8.5,1.0,0.2,1.5,0.133,0.2,0.9,0.222,0.4,0.6,0.667,0.1,0.3,0.4,0.6,0.4,0.0,0.9,1.3,198,0.283,0.2,102.2,1.3,4.5,2.7,11.3,33.8,2.6,0.0,14.6,-5.9,0.7,52.5,123.7,-71.2,-5.8,-3.2,85.0,G,194,0,0,0,0,0,0,0,4,0,0.031,0.7,0.4,0.4,1,9,0.1,-0.5,0.0,-0.5,GEORGIO TESI GROUP PISTOIA
194,MARCO MOLLURA,TRA,13,4.4,0.8,0.2,0.8,0.2,0.1,0.3,0.25,0.4,0.5,0.833,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.5,190,0.396,0.25,128.3,2.2,0.0,1.1,6.9,0.0,2.8,0.0,10.2,3.4,1.0,107.9,103.6,4.3,3.8,5.2,57.0,GF,115,0,0,0,0,0,0,0,4,0,0.012,0.0,0.0,0.6,11,2,0.846,0.0,0.2,0.2,2B CONTROL TRAPANI
195,LESSANDRO TONELLI,BRE,12,1.1,0.7,0.3,0.4,0.6,0.2,0.3,0.5,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,32,0.8,0.8,110.0,10.7,9.5,10.1,0.0,16.7,0.0,0.0,21.4,-7.6,1.6,129.3,119.5,9.8,4.0,18.4,13.0,G,106,0,0,0,0,0,0,0,3,0,0.007,0.0,0.0,0.0,11,1,0.917,0.0,0.0,0.0,GEMANI BASKET BRESCIA
196,DUT MABOR,NAP,11,3.7,0.5,0.3,0.5,0.5,0.0,0.1,0.0,0.0,0.2,0.0,0.4,0.3,0.6,0.0,0.0,0.1,0.1,0.8,195,0.436,0.5,50.0,11.3,9.6,10.5,0.0,12.7,0.0,2.7,8.8,-2.4,1.0,97.3,124.5,-27.2,2.5,3.8,41.0,C,96,0,0,0,0,0,0,0,2,0,0.009,0.0,0.0,0.3,2,9,0.182,0.0,0.0,0.0,NAPOLI BASKET
197,ABDEL KADEL PIERRE FALL,VAR,14,7.5,0.5,0.2,0.7,0.3,0.0,0.1,0.0,0.1,0.1,0.5,0.9,1.0,1.9,0.1,0.1,0.3,0.3,1.6,193,0.322,0.3,80.0,13.1,16.8,14.9,1.3,26.9,1.0,3.5,6.5,-3.0,0.7,91.7,121.8,-30.0,12.8,4.2,105.0,F,83,0,0,0,0,0,0,0,2,0,0.01,0.3,0.5,0.2,4,10,0.286,-0.1,0.0,-0.1,OPENJOBMETIS VARESE
198,GIANCARLO FERRERO,BRE,22,2.0,0.4,0.1,0.3,0.5,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,180,0.75,0.75,100.0,2.9,13.4,8.4,3.1,14.3,1.2,0.0,7.5,-0.8,1.5,136.5,113.1,23.4,4.8,6.5,44.0,SG,140,0,0,0,0,0,0,0,6,0,0.006,1.0,1.0,0.0,18,4,0.818,0.1,0.1,0.1,GEMANI BASKET BRESCIA
199,LORENZO POLLINI,BRE,11,1.4,0.4,0.1,0.4,0.25,0.0,0.2,0.0,0.2,0.3,0.667,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.3,199,0.376,0.25,91.7,0.0,0.0,0.0,16.0,42.9,0.0,0.0,28.8,-17.5,1.0,57.5,122.2,-64.6,-3.6,-10.6,15.0,PG,179,0,0,0,0,0,0,0,2,0,0.008,0.5,0.0,0.8,10,1,0.909,-0.1,0.0,-0.1,GEMANI BASKET BRESCIA
200,MASSIMILIANO OBLJUBECH,TRIE,10,2.0,0.3,0.1,0.6,0.167,0.0,0.3,0.0,0.1,0.2,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.3,200,0.218,0.167,66.7,0.0,5.5,2.9,0.0,30.4,0.0,0.0,22.6,-15.0,0.5,34.4,122.0,-87.7,-6.0,-14.2,20.0,GF,74,0,0,0,0,0,0,0,2,0,0.003,0.0,0.0,0.3,7,3,0.7,-0.2,0.0,-0.2,PALLACANESTRO TRIESTE 2004
