#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
167,JUHANN BEGARIN,ASM,25,12.6,4.7,1.7,3.9,0.429,0.7,1.8,0.4,0.6,1.3,0.455,0.6,1.1,1.7,0.7,0.5,0.3,0.4,1.4,111,0.52,0.52,128.3,6.7,11.2,9.1,9.4,8.2,2.1,2.8,19.1,0.7,1.2,111.0,104.8,6.3,77.1,13.3,314.0,SG,144,0,0,0,0,0,0,0,18,0,0.078,1.8,1.2,0.3,19,6,0.76,0.3,0.8,1.0,AS MONACO BASKET
168,SHARIFE COOPER,DIJ,11,12.0,4.6,1.7,3.7,0.463,0.3,1.1,0.25,0.9,1.5,0.588,0.4,0.6,1.0,1.0,0.5,0.0,1.5,1.9,186,0.526,0.5,130.2,4.0,6.5,5.3,13.6,26.0,2.4,0.0,24.2,-7.2,1.2,85.4,116.6,-31.2,12.6,6.5,132.0,PG,176,0,0,0,0,0,0,0,13,0,0.09,0.6,0.4,0.4,6,5,0.545,-0.4,0.1,-0.3,JDA DIJON BASKET
169,LEOPOLD CAVALIERE,PAR,40,15.2,4.6,1.8,2.8,0.652,0.1,0.6,0.208,0.8,1.1,0.721,1.5,2.6,4.1,1.0,0.3,0.1,0.7,2.3,78,0.695,0.674,158.1,13.0,21.0,17.1,9.3,17.1,1.0,0.7,11.8,-0.2,1.6,137.5,113.0,24.5,198.9,15.3,606.7,PF,163,0,0,0,0,0,0,0,11,0,0.086,1.4,0.4,0.4,30,10,0.75,1.8,0.8,2.6,PARIS BASKETBALL
170,MATHIS DOSSOU YOVO,PAR,20,10.7,4.5,1.9,3.0,0.633,0.0,0.0,0.0,0.7,1.1,0.636,1.1,2.0,3.0,0.4,0.2,0.2,0.7,2.1,65,0.646,0.633,127.0,12.4,22.6,17.6,5.2,15.7,1.0,1.5,17.6,-3.8,1.5,121.8,110.7,11.1,67.5,16.4,214.3,PF,166,0,0,0,0,0,0,0,14,0,0.07,0.5,0.3,0.4,14,6,0.7,0.5,0.3,0.8,PARIS BASKETBALL
171,TARIK BLACK,LYV,31,11.3,4.4,1.7,2.6,0.65,0.0,0.0,0.0,1.0,1.6,0.608,0.8,1.1,2.0,0.5,0.4,0.2,1.1,2.4,132,0.659,0.65,125.8,10.3,12.6,11.5,6.7,25.5,1.9,2.2,18.4,-7.3,1.7,105.8,110.7,-4.9,69.6,12.0,351.0,PF,60,0,0,0,0,0,0,0,15,0,0.071,0.4,0.3,0.6,24,7,0.774,0.1,0.6,0.6,ASVEL BASKET
172,NICK CALATHES,ASM,23,16.5,4.2,1.6,4.6,0.34,0.8,2.6,0.3,0.3,0.6,0.429,0.2,2.3,2.5,4.4,0.8,0.0,1.3,2.6,142,0.428,0.425,106.8,1.4,17.5,9.7,40.8,20.5,2.6,0.3,17.6,10.1,0.9,104.5,105.6,-1.1,117.3,11.3,380.4,PG,146,0,0,0,0,0,0,0,8,0,0.199,3.5,0.6,0.1,15,8,0.652,0.0,0.9,0.9,AS MONACO BASKET
173,WILLIAM PFISTER,SQB,32,21.6,4.0,1.7,2.8,0.596,0.1,0.6,0.2,0.6,0.9,0.6,1.8,3.0,4.8,0.8,0.6,0.1,0.7,2.5,146,0.626,0.618,139.6,10.4,19.1,14.5,6.5,17.7,1.5,0.6,8.6,-0.6,1.4,124.5,112.3,12.2,165.0,11.0,689.7,PF,145,0,0,0,0,0,0,0,10,0,0.092,1.2,0.8,0.3,14,18,0.438,0.9,0.9,1.8,SAINT-QUENTIN BASKETBALL
174,OLIVIER CORTALE,CHA,20,11.6,4.0,1.5,2.6,0.569,0.0,0.0,0.0,1.1,1.6,0.71,0.8,1.6,2.4,0.6,0.2,0.1,0.8,2.2,140,0.619,0.569,127.8,9.2,17.5,13.4,7.8,19.8,0.9,1.0,16.5,-3.7,1.6,112.1,118.5,-6.4,48.9,11.5,232.0,F,197,0,0,0,0,0,0,0,13,0,0.068,0.7,0.3,0.6,8,12,0.4,0.2,0.1,0.3,CHALON-SUR-SAONE
175,LAHAOU KONATE,PORT,30,22.8,3.9,1.2,3.5,0.349,0.6,2.1,0.302,0.8,0.9,0.962,0.7,1.4,2.2,1.5,1.1,0.1,0.8,1.8,179,0.502,0.439,161.2,4.1,8.3,6.2,11.1,17.0,2.6,0.6,10.4,0.8,1.1,104.0,117.0,-12.9,111.5,8.2,684.0,GF,182,0,0,0,0,0,0,0,11,0,0.106,1.8,1.3,0.2,8,22,0.267,0.0,0.5,0.5,LE PORTEL
176,MATTHIEU GAUZIN,NAN,13,13.5,3.9,1.4,3.6,0.383,0.3,1.3,0.235,0.8,1.0,0.846,0.5,0.5,0.9,1.2,0.5,0.1,0.9,2.4,185,0.484,0.426,146.4,4.2,4.5,4.3,12.5,18.5,2.1,0.6,17.0,-1.1,1.1,95.6,116.5,-20.9,16.9,6.9,176.0,G,98,0,0,0,0,0,0,0,9,0,0.08,1.3,0.6,0.3,6,7,0.462,-0.1,0.1,-0.1,NANCY BASKET
177,JEROME SANCHEZ,ULR,30,15.5,3.7,1.3,3.3,0.384,0.2,1.0,0.2,0.9,1.2,0.757,0.4,1.6,2.0,1.6,0.4,0.1,0.7,2.2,182,0.477,0.414,134.1,3.3,13.5,8.4,19.1,14.8,1.6,0.7,14.9,2.5,1.1,97.9,114.6,-16.8,79.9,7.9,466.0,F,63,0,0,0,0,0,0,0,12,0,0.113,2.4,0.7,0.4,4,26,0.133,-0.3,0.5,0.2,UNION LA ROCHELLE
178,MAXIME COURBY,JLB,26,14.1,3.6,1.1,2.3,0.475,0.8,1.7,0.444,0.6,0.7,0.842,0.5,1.2,1.7,1.1,0.4,0.1,0.5,1.3,137,0.678,0.639,176.2,4.7,11.1,7.9,11.1,14.7,1.6,0.8,10.3,1.8,1.5,133.3,118.1,15.1,90.4,11.7,365.9,F,175,0,0,0,0,0,0,0,12,0,0.071,2.3,0.9,0.3,14,12,0.538,0.8,0.2,1.0,JL BOURG-EN-BRESSE
179,SOREN BRACQ,CHO,25,10.9,3.2,1.1,2.8,0.406,0.7,1.6,0.439,0.2,0.5,0.417,0.2,0.6,0.8,1.4,0.4,0.0,0.6,1.1,169,0.532,0.536,126.1,2.4,6.9,4.7,19.3,16.8,2.2,0.0,15.1,2.8,1.1,107.3,111.1,-3.9,55.5,9.5,272.0,G,125,0,0,0,0,0,0,0,14,0,0.082,2.3,0.7,0.2,16,9,0.64,0.1,0.4,0.5,CHOLET BASKET
180,ENZO ANDRE SHAHRVIN,SQB,12,11.2,2.9,1.2,1.8,0.636,0.0,0.1,0.0,0.6,0.8,0.778,1.9,2.1,4.0,0.8,0.3,0.9,1.3,2.1,49,0.674,0.636,141.4,20.8,24.8,22.7,13.5,36.6,1.7,11.0,14.5,-6.5,1.6,107.5,106.7,0.8,54.4,17.6,134.0,F,40,1,0,0,0,0,0,0,10,0,0.076,0.7,0.3,0.4,3,9,0.25,0.1,0.3,0.3,SAINT-QUENTIN BASKETBALL
181,ILLAN PIETRUS,STR,25,10.2,2.9,1.0,2.6,0.364,0.5,1.6,0.333,0.4,0.6,0.786,0.2,0.2,0.4,0.7,0.2,0.0,0.6,1.3,192,0.499,0.462,148.3,2.1,3.1,2.6,11.1,17.2,1.3,0.4,16.5,-1.4,1.1,96.2,117.2,-21.0,18.3,5.2,254.0,G,73,0,0,0,0,0,0,0,9,0,0.058,1.1,0.4,0.2,9,16,0.36,-0.2,0.2,0.0,STRASBOURG IG
182,LUCAS BOUCAUD,SQB,28,12.5,2.9,1.0,3.3,0.319,0.2,1.0,0.185,0.6,1.1,0.548,0.2,0.8,1.0,1.8,0.4,0.0,0.9,2.0,196,0.382,0.346,105.2,2.1,9.1,5.4,24.2,19.3,1.6,0.4,17.6,2.5,0.9,88.5,115.3,-26.8,31.9,4.2,351.0,G,149,0,0,0,0,0,0,0,9,0,0.104,2.0,0.4,0.3,11,17,0.393,-0.7,0.3,-0.4,SAINT-QUENTIN BASKETBALL
183,MAXENCE LEMOINE,STR,20,8.5,2.8,0.9,2.5,0.347,0.4,1.2,0.304,0.8,1.1,0.714,0.1,0.3,0.4,0.6,0.2,0.1,0.8,0.7,193,0.481,0.418,136.6,0.8,4.6,2.7,11.8,20.5,1.3,1.3,20.4,-4.1,1.1,88.2,119.3,-31.2,12.9,4.9,169.0,G,121,0,0,0,0,0,0,0,10,0,0.052,0.8,0.3,0.4,7,13,0.35,-0.4,0.1,-0.3,STRASBOURG IG
184,EVAN BOISDUR,GRV,16,9.3,2.5,0.8,1.9,0.4,0.2,0.9,0.214,0.8,1.2,0.684,0.1,0.6,0.6,0.6,0.3,0.1,0.6,1.9,191,0.521,0.45,129.8,0.8,7.3,4.1,10.1,19.0,1.8,0.7,15.2,-2.0,1.3,95.8,114.9,-19.2,8.6,5.4,149.6,G,97,0,0,0,0,0,0,0,12,0,0.048,1.0,0.6,0.6,8,8,0.5,-0.1,0.1,0.0,BCM GRAVELINES
185,MALIK OSBORNE,CSP,15,11.3,2.5,0.9,2.5,0.368,0.1,1.0,0.067,0.5,0.9,0.615,0.7,1.5,2.2,0.3,0.3,0.2,0.5,1.1,187,0.423,0.382,105.0,7.2,18.1,12.4,5.0,15.5,1.3,2.0,14.8,-2.8,1.0,86.7,110.1,-23.4,26.9,6.5,169.0,F,110,0,0,0,0,0,0,0,9,0,0.046,0.6,0.5,0.3,5,10,0.333,-0.3,0.3,0.0,CSP LIMOGES
186,ENZO ANDRE SHAHRVIN,PAR,15,12.1,2.5,1.2,1.9,0.643,0.0,0.0,0.0,0.1,0.4,0.167,2.1,2.3,4.4,0.6,0.2,0.6,1.7,1.7,149,0.604,0.643,81.0,24.2,23.4,23.8,7.0,44.9,0.9,5.0,13.9,-10.3,1.3,93.2,108.0,-14.8,54.3,10.8,181.0,F,158,0,0,0,0,0,0,0,4,0,0.055,0.4,0.1,0.2,12,3,0.8,-0.2,0.3,0.1,PARIS BASKETBALL
187,AKRAM NAJI,CHA,22,4.7,2.5,0.9,1.6,0.543,0.1,0.4,0.25,0.6,0.8,0.824,0.1,0.2,0.3,0.3,0.2,0.1,0.6,0.9,116,0.636,0.571,161.6,4.0,4.8,4.4,11.6,23.4,2.6,2.2,25.1,-7.9,1.5,102.8,116.3,-13.5,18.4,12.8,103.0,G,147,0,0,0,0,0,0,0,12,0,0.039,0.5,0.4,0.5,11,11,0.5,0.0,0.1,0.1,CHALON-SUR-SAONE
188,MICHAEL KESSENS,PAR,11,8.2,2.4,0.9,1.4,0.667,0.2,0.2,1.0,0.4,0.5,0.667,0.5,1.2,1.6,0.5,0.2,0.0,0.7,1.5,156,0.737,0.733,233.3,7.3,18.4,12.9,9.1,31.2,1.2,0.0,12.8,-4.2,1.7,113.4,112.0,1.4,19.3,10.3,90.0,SF,184,0,0,0,0,0,0,0,7,0,0.043,0.8,0.3,0.4,8,3,0.727,0.1,0.1,0.2,PARIS BASKETBALL
189,MARCUS SANTOS-SILVA,SQB,15,9.9,2.3,1.0,2.1,0.484,0.0,0.0,0.0,0.3,0.5,0.625,1.5,1.5,3.0,0.2,0.3,0.2,1.1,1.7,176,0.507,0.484,110.9,18.5,21.2,19.8,3.5,31.7,1.5,2.6,16.1,-9.7,1.1,87.9,106.9,-18.9,29.5,8.6,149.0,F,43,1,0,0,0,0,0,0,10,0,0.044,0.2,0.3,0.3,9,6,0.6,-0.3,0.3,0.0,SAINT-QUENTIN BASKETBALL
190,CHRISTOPHER EBUNANGOMBE,PORT,12,10.0,2.3,0.8,1.6,0.474,0.1,0.4,0.2,0.7,0.8,0.8,0.3,0.7,0.9,1.2,0.4,0.0,0.7,1.3,170,0.577,0.5,147.4,3.3,9.5,6.2,21.4,25.5,2.4,0.0,13.2,1.2,1.4,106.0,122.6,-16.6,21.5,9.4,119.4,G,58,0,0,0,0,0,0,0,6,0,0.076,1.8,0.6,0.5,3,9,0.25,0.0,0.0,0.0,LE PORTEL
191,JEAN-PHILIPPE DALLY,DIJ,24,8.2,2.2,0.6,2.0,0.313,0.2,0.9,0.238,0.7,0.8,0.85,0.3,0.9,1.2,0.1,0.3,0.0,0.2,1.2,184,0.458,0.365,140.1,4.6,14.7,9.6,1.6,6.6,2.2,0.6,14.9,-1.3,1.1,97.4,116.5,-19.1,24.5,7.1,196.8,GF,84,0,0,0,0,0,0,0,10,0,0.024,0.5,2.0,0.4,9,15,0.375,-0.1,0.2,0.0,JDA DIJON BASKET
192,LUCAS FISCHER,N92,30,11.1,2.1,0.7,2.0,0.35,0.1,0.7,0.091,0.6,1.0,0.613,0.3,0.9,1.2,0.6,0.4,0.3,0.8,2.2,198,0.428,0.367,105.4,3.0,12.1,7.1,7.8,23.8,1.8,3.0,13.7,-3.3,1.1,80.2,115.7,-35.5,16.1,3.1,331.6,G,193,0,0,0,0,0,0,0,9,0,0.043,0.8,0.5,0.5,11,19,0.367,-0.8,0.3,-0.5,NANTERRE 92
193,BORIS BOURICHON,ULR,16,10.5,1.7,0.7,1.4,0.5,0.0,0.1,0.0,0.3,0.5,0.625,0.3,1.1,1.4,1.0,0.4,0.0,0.7,1.4,188,0.529,0.5,112.5,3.7,13.6,8.5,18.6,30.1,2.1,0.0,11.4,-0.2,1.2,91.4,112.6,-21.2,25.3,6.5,168.0,G,191,0,0,0,0,0,0,0,7,0,0.069,1.5,0.5,0.4,1,15,0.063,-0.2,0.2,0.0,UNION LA ROCHELLE
194,IDRISSA BA,PORT,10,5.5,1.5,0.7,1.1,0.636,0.0,0.1,0.0,0.1,0.2,0.5,1.1,0.8,1.9,0.1,0.2,0.3,0.2,1.4,29,0.631,0.636,113.6,25.6,18.7,22.2,3.6,14.4,2.0,5.5,12.6,-2.5,1.4,131.9,107.2,24.7,20.0,19.0,55.0,C,174,0,0,0,0,0,0,0,6,0,0.031,0.5,1.0,0.2,3,7,0.3,0.2,0.1,0.3,LE PORTEL
195,GAETAN MEYNIEL,PORT,15,12.8,1.4,0.5,1.7,0.32,0.0,0.4,0.0,0.3,0.5,0.714,0.1,1.2,1.3,2.1,0.5,0.2,1.3,1.9,197,0.374,0.32,103.4,1.3,11.9,6.5,27.9,41.6,2.4,1.6,12.6,0.4,0.8,72.7,112.8,-40.1,22.6,3.6,191.9,PG,109,0,0,0,0,0,0,0,6,0,0.105,1.6,0.4,0.3,3,12,0.2,-0.6,0.2,-0.4,LE PORTEL
196,LEOPOLD LEVILLAIN,CHO,10,7.1,1.1,0.4,1.0,0.4,0.0,0.3,0.0,0.3,0.6,0.5,0.5,0.6,1.1,0.2,0.2,0.4,0.4,1.9,195,0.435,0.4,90.0,8.9,11.1,10.0,4.2,24.0,1.5,6.6,10.6,-3.6,1.1,87.0,110.9,-23.9,5.3,4.4,71.0,F,113,0,0,0,0,0,0,0,4,0,0.021,0.5,0.5,0.6,7,3,0.7,-0.1,0.1,0.0,CHOLET BASKET
197,ALEXANDRE BOUZIDI,CSP,11,4.8,0.8,0.2,1.2,0.154,0.1,0.5,0.167,0.4,0.5,0.667,0.1,0.3,0.4,0.5,0.1,0.0,0.5,0.7,199,0.288,0.192,98.7,2.2,7.5,4.7,17.6,24.2,1.0,0.0,18.7,-1.9,0.7,64.8,113.4,-48.5,-1.8,-2.6,53.0,F,83,0,0,0,0,0,0,0,3,0,0.026,1.2,0.2,0.5,5,6,0.455,-0.3,0.1,-0.2,CSP LIMOGES
198,YANIS TONNELLIER,CHA,16,3.8,0.8,0.4,0.6,0.667,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.4,0.6,0.2,0.0,0.0,0.1,0.7,189,0.607,0.667,66.7,6.9,11.7,9.5,7.2,16.8,0.0,0.0,9.2,0.0,1.3,115.9,117.2,-1.4,7.5,6.3,60.0,C,57,0,0,0,0,0,0,0,6,0,0.018,1.5,0.0,0.2,10,6,0.625,0.0,0.0,0.1,CHALON-SUR-SAONE
199,MOHAMED SANKHE,CHO,12,3.8,0.8,0.2,0.4,0.4,0.0,0.0,0.0,0.4,0.7,0.625,0.3,1.1,1.4,0.2,0.0,0.1,0.4,1.2,194,0.528,0.4,102.5,11.2,35.4,23.5,6.5,37.0,0.0,2.7,13.4,-7.9,1.8,85.6,109.0,-23.3,7.0,4.6,46.0,C,102,0,0,0,0,0,0,0,5,0,0.012,0.4,0.0,1.6,6,6,0.5,-0.1,0.1,0.0,CHOLET BASKET
