#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
143,JACK WHITE,BAY,18,18.7,6.3,2.3,4.8,0.471,0.6,2.3,0.262,1.1,1.6,0.69,1.4,2.4,3.8,0.8,0.5,0.5,0.9,1.7,107,0.566,0.534,142.3,10.0,15.6,12.9,7.8,13.8,1.5,3.3,16.7,-1.9,1.3,113.9,104.9,9.1,97.1,14.3,335.7,SF,58,1,0,0,0,0,0,0,13,0,0.112,0.9,0.6,0.3,13,5,0.722,0.5,0.6,1.2,BAYERN MUNICH
144,LLOYD KANDA PANDI,RAS,32,20.4,6.2,2.3,4.7,0.497,0.6,1.9,0.333,0.9,1.4,0.682,1.2,2.7,3.9,0.9,1.2,0.5,0.8,2.7,100,0.588,0.564,151.2,6.8,15.5,11.1,8.1,13.8,3.1,2.4,13.8,-1.1,1.3,116.6,105.0,11.7,185.3,14.6,651.2,F,112,0,0,0,0,0,0,0,19,0,0.118,1.1,1.4,0.3,16,16,0.5,1.0,1.2,2.3,SC RASTA VECHTA
145,AUBREY DAWKINS,OLI,21,15.7,6.1,2.3,4.9,0.466,1.1,2.7,0.421,0.4,0.5,0.818,0.7,1.7,2.4,0.6,0.3,0.1,0.7,1.5,122,0.598,0.583,170.5,5.4,13.5,9.4,6.5,11.5,1.0,0.7,16.8,-1.8,1.3,117.0,116.5,0.4,79.6,13.1,330.5,F,183,0,0,0,0,0,0,0,20,0,0.101,0.9,0.4,0.1,8,13,0.381,0.6,0.1,0.7,S.OLIVER BASKETS
146,MICHAEL KESSENS,BER,19,12.1,6.1,2.4,3.6,0.667,0.0,0.0,0.0,1.3,1.9,0.667,1.5,2.3,3.8,0.8,0.3,0.3,1.2,2.2,12,0.684,0.667,133.3,16.5,23.1,20.0,11.8,20.6,1.4,3.3,21.3,-5.2,1.7,120.6,101.2,19.4,96.8,21.0,230.3,SF,51,1,0,0,0,0,0,0,16,0,0.105,0.7,0.3,0.5,11,8,0.579,0.7,0.6,1.3,ALBA BERLIN
147,JOSCHKA FERNER,RAS,30,18.8,6.0,1.9,4.9,0.392,1.5,4.0,0.38,0.6,0.9,0.679,0.5,1.5,1.9,0.3,0.2,0.1,0.3,2.3,187,0.564,0.547,145.1,2.9,9.0,5.9,3.0,5.3,0.6,0.4,13.8,-0.4,1.2,119.0,113.6,5.4,80.5,9.1,564.9,PF,115,0,0,0,0,0,0,0,15,0,0.082,1.1,0.7,0.2,16,14,0.533,0.9,0.4,1.3,SC RASTA VECHTA
148,BRANDON HORVATH,BRO,31,17.7,5.9,2.4,4.5,0.521,0.5,1.6,0.333,0.6,1.4,0.465,1.5,3.0,4.5,0.9,0.4,0.4,0.7,2.3,104,0.576,0.582,132.0,9.8,19.8,14.9,8.6,12.2,1.2,2.4,15.1,-0.5,1.3,116.2,111.6,4.6,173.4,14.4,549.6,F,151,0,0,0,0,0,0,0,17,0,0.109,1.3,0.5,0.3,12,19,0.387,0.9,0.5,1.4,BROSE BASKETS BAMBERG
149,WILLIAM MCDOWELL-WHITE,BER,33,17.7,5.8,2.1,4.8,0.43,0.9,2.7,0.337,0.8,0.9,0.833,0.4,2.1,2.5,3.2,0.6,0.1,1.5,1.7,128,0.558,0.525,160.1,2.9,15.0,9.0,28.5,23.0,1.9,0.6,17.4,3.5,1.2,110.0,107.2,2.8,178.5,13.0,584.1,PG,90,0,0,0,0,0,0,0,23,0,0.173,2.1,0.4,0.2,18,15,0.545,0.7,0.9,1.6,ALBA BERLIN
150,NICHOLAS TISCHLER,BVC,36,17.1,5.8,2.0,4.9,0.411,0.6,2.1,0.299,1.1,1.3,0.889,0.4,1.9,2.3,1.0,0.6,0.1,0.8,2.3,168,0.531,0.477,159.9,3.3,13.4,8.4,10.1,13.3,1.9,0.7,17.0,-0.9,1.2,105.8,111.6,-5.8,116.9,10.6,615.3,G,170,0,0,0,0,0,0,0,13,0,0.105,1.2,0.7,0.3,19,17,0.528,0.3,0.6,1.0,BV CHEMNITZ 99
151,ELIAS BAGGETTE,ROST,33,15.7,5.5,2.0,4.7,0.422,0.3,1.1,0.314,1.2,1.6,0.722,0.4,1.1,1.5,2.2,0.5,0.0,1.5,2.0,170,0.506,0.458,145.9,2.9,8.5,5.8,25.2,21.3,1.8,0.2,20.4,0.3,1.2,99.3,110.7,-11.4,95.5,10.4,517.1,G,204,0,0,0,0,0,0,0,12,0,0.149,1.5,0.4,0.4,16,17,0.485,-0.1,0.6,0.4,ROSTOCK SEAWOLVES
152,RICH IGBINEWEKA,HAM,30,18.7,5.4,1.8,4.5,0.396,1.0,2.9,0.356,0.8,1.1,0.758,0.5,1.4,1.9,0.7,1.0,0.1,1.3,2.7,199,0.545,0.511,150.9,3.2,8.9,6.1,6.1,21.2,2.9,0.4,15.5,-4.6,1.2,93.9,109.0,-15.1,68.6,7.6,559.6,GF,195,0,0,0,0,0,0,0,13,0,0.087,0.5,0.8,0.2,13,17,0.433,-0.4,0.7,0.3,VEOLIA TOWERS HAMBURG
153,IVAN KHARCHENKOV,BAY,38,12.3,5.3,2.1,4.4,0.482,0.4,1.7,0.219,0.7,1.6,0.45,0.6,0.9,1.5,0.8,0.7,0.2,1.0,1.7,124,0.522,0.524,115.1,6.3,9.1,7.7,13.1,16.4,3.3,1.8,23.6,-3.7,1.2,97.7,102.0,-4.4,100.5,13.1,467.5,SF,187,0,0,0,0,0,1,0,20,0,0.106,0.8,0.7,0.4,29,9,0.763,-0.2,1.1,0.8,BAYERN MUNICH
154,ELIAS HARRIS,BAY,32,12.6,5.3,1.8,3.2,0.574,0.1,0.5,0.267,1.5,1.9,0.8,1.1,1.4,2.5,0.8,0.4,0.1,0.3,1.4,26,0.659,0.594,164.1,10.9,14.2,12.6,10.7,7.9,1.8,0.9,16.3,1.3,1.7,140.1,106.5,33.6,144.5,19.6,402.7,SF,101,0,0,0,0,0,0,0,14,0,0.091,2.2,1.2,0.6,23,9,0.719,1.8,0.7,2.5,BAYERN MUNICH
155,JACOB KNAUF,FRA,23,13.2,5.2,1.7,4.0,0.419,0.8,2.0,0.383,1.0,1.3,0.828,0.7,1.9,2.6,0.7,0.2,0.4,0.7,1.9,116,0.567,0.516,163.0,7.3,17.1,12.5,9.4,13.1,0.7,3.3,19.5,-2.1,1.3,110.9,111.1,-0.1,78.1,13.7,303.6,C,74,0,0,0,0,0,0,0,18,0,0.088,0.9,0.3,0.3,6,17,0.261,0.4,0.3,0.7,FRAPORT SKYLINERS
156,PATRICK HECKMANN,FRA,24,19.8,5.0,1.6,3.8,0.433,0.7,2.0,0.333,1.1,1.4,0.794,0.8,2.0,2.7,1.0,0.7,0.0,0.9,2.4,182,0.576,0.522,156.1,5.2,12.0,8.8,8.5,17.3,1.8,0.2,12.9,-1.4,1.3,109.6,113.7,-4.1,83.0,9.4,475.0,SG,141,0,0,0,0,0,0,0,12,0,0.098,1.0,0.7,0.4,6,18,0.25,0.4,0.3,0.7,FRAPORT SKYLINERS
157,JUSTUS HOLLATZ,BAY,28,20.3,5.0,1.7,4.5,0.384,0.3,1.4,0.184,1.3,2.0,0.649,0.8,1.9,2.7,3.3,1.3,0.1,1.3,2.3,149,0.466,0.412,121.7,5.2,11.4,8.3,26.4,19.8,3.5,0.9,15.7,4.4,1.1,105.7,102.6,3.1,149.4,12.2,567.8,PG,108,0,0,0,0,0,0,0,12,0,0.177,2.5,1.0,0.5,21,7,0.75,0.3,1.3,1.6,BAYERN MUNICH
158,SID THEIS,ROST,24,19.1,5.0,1.6,4.2,0.39,1.0,2.9,0.348,0.8,0.9,0.818,0.4,1.6,2.0,0.3,0.2,0.1,0.2,2.4,196,0.547,0.51,155.6,2.6,9.9,6.3,2.5,4.4,0.6,0.5,11.5,-0.1,1.2,118.8,113.2,5.5,55.8,7.7,457.9,SF,191,0,0,0,0,0,0,0,13,0,0.068,1.4,1.0,0.2,12,12,0.5,0.6,0.3,1.0,ROSTOCK SEAWOLVES
159,IVAN TKACHENKO,BC,37,17.4,5.0,1.8,3.6,0.485,0.7,1.9,0.347,0.8,0.9,0.829,1.2,2.4,3.7,0.9,0.7,0.2,0.6,2.3,109,0.616,0.578,166.1,9.8,18.6,14.2,7.9,13.3,2.3,1.4,12.9,-0.3,1.4,125.1,113.8,11.2,185.9,14.1,643.9,SG,38,1,0,0,0,0,0,0,16,0,0.089,1.4,1.2,0.3,18,19,0.486,1.5,0.4,1.9,MITTELDEUTSCHER BC
160,RIVALDO SOARES,TBB,31,17.4,5.0,1.5,4.4,0.356,0.8,3.0,0.266,1.1,1.4,0.767,1.1,1.8,2.9,0.6,0.5,0.5,1.1,1.5,181,0.5,0.448,138.9,7.1,12.2,9.6,5.6,17.7,1.6,2.9,15.5,-3.7,1.1,98.9,110.8,-11.9,106.1,9.4,539.0,G,217,0,0,0,0,0,0,0,13,0,0.075,0.6,0.5,0.3,13,18,0.419,-0.1,0.6,0.5,TELEKOM BASKETS BONN
161,TOBIAS JENSEN,RUL,42,18.4,4.9,1.6,3.5,0.455,0.9,2.0,0.44,0.9,1.0,0.927,0.7,1.6,2.2,1.5,0.9,0.1,0.9,2.0,148,0.635,0.583,182.2,4.6,10.6,7.6,12.6,18.1,2.6,0.7,11.8,0.8,1.4,123.4,105.7,17.7,188.4,12.2,770.8,F,216,0,0,0,0,0,0,0,13,0,0.104,1.8,1.1,0.3,29,13,0.69,1.5,1.4,2.9,RATIOPHARM ULM
162,PHILIPP HERKENHOFF,RUL,40,15.4,4.9,1.5,3.1,0.48,0.6,1.7,0.368,1.3,1.8,0.746,1.5,2.1,3.6,1.2,0.7,0.5,0.7,1.3,39,0.635,0.581,159.4,12.6,16.7,14.7,12.1,14.9,2.2,3.4,13.6,0.8,1.6,132.5,102.8,29.7,240.4,17.8,615.9,F,118,0,0,0,0,0,0,0,13,0,0.09,1.8,1.0,0.6,29,11,0.725,2.0,1.4,3.4,RATIOPHARM ULM
163,THOMAS KLEPEISZ,RUL,10,16.6,4.8,1.4,2.9,0.483,1.1,2.4,0.458,0.9,1.2,0.75,0.2,1.6,1.8,2.8,0.3,0.1,1.0,2.0,125,0.7,0.672,169.1,1.6,11.2,6.7,26.5,22.6,1.0,0.6,12.5,5.2,1.7,130.9,109.5,21.4,47.8,13.1,166.3,SG,211,0,0,0,0,0,0,0,11,0,0.146,2.8,0.3,0.4,7,3,0.7,0.5,0.2,0.7,RATIOPHARM ULM
164,MATHIS MOENNINGHOFF,GOE,22,22.8,4.8,1.4,3.7,0.378,1.0,3.0,0.354,0.9,1.1,0.8,0.2,1.2,1.4,1.0,0.5,0.0,0.4,2.2,205,0.565,0.518,153.2,1.1,6.3,3.7,7.4,8.8,1.0,0.2,9.0,1.2,1.3,116.2,121.8,-5.6,59.6,6.6,501.0,F,123,0,0,0,0,0,0,0,15,0,0.09,2.6,1.1,0.3,2,20,0.091,0.5,-0.2,0.2,BG GOETTINGEN
165,EROL ANTONIO ERSEK,MLP,38,19.1,4.8,1.5,4.7,0.322,1.1,3.6,0.319,0.6,0.7,0.786,0.3,1.2,1.5,1.5,0.4,0.1,1.1,1.8,211,0.471,0.442,142.6,2.1,7.8,4.9,12.4,17.6,1.1,0.3,15.2,-0.4,1.0,93.4,114.6,-21.1,79.3,5.8,726.8,G,164,0,0,0,0,0,0,0,14,0,0.106,1.4,0.4,0.2,20,18,0.526,-0.6,0.4,-0.2,MLP ACADEMICS HEIDELBERG
166,JONATHAN BAEHRE,TBB,29,20.7,4.7,1.7,3.5,0.48,0.6,1.8,0.333,0.8,0.9,0.846,0.8,2.4,3.2,1.3,0.8,0.3,0.8,1.7,162,0.604,0.564,166.0,4.5,13.7,9.2,9.9,17.5,1.9,1.3,10.3,0.3,1.3,118.6,111.1,7.5,147.5,11.0,601.7,PF,212,0,0,0,0,0,0,0,10,0,0.103,1.6,0.9,0.3,13,16,0.448,0.8,0.6,1.4,TELEKOM BASKETS BONN
167,MOUHAMED BARRO,EWE,17,11.8,4.6,1.5,1.8,0.833,0.0,0.0,0.0,1.7,3.0,0.569,1.7,2.1,3.8,0.6,0.5,0.2,0.9,3.0,33,0.753,0.833,140.2,18.3,22.3,20.3,7.6,22.2,2.0,2.3,14.5,-4.0,2.6,129.3,111.8,17.5,74.9,18.1,201.1,PF,139,0,0,0,0,0,0,0,9,0,0.066,0.7,0.5,1.7,9,8,0.529,0.7,0.2,0.8,EWE BASKETS OLDENBURG
168,ALEN PJANIC,EWE,32,17.8,4.6,1.6,4.3,0.37,0.6,2.3,0.267,0.8,1.0,0.781,0.8,2.3,3.1,0.9,0.5,0.2,0.7,2.4,191,0.483,0.442,141.7,5.5,15.8,10.7,7.2,12.1,1.4,1.0,13.2,-0.4,1.1,105.3,113.9,-8.7,101.0,8.1,570.7,F,182,0,0,0,0,0,0,0,17,0,0.079,1.3,0.8,0.2,17,15,0.531,0.2,0.4,0.6,EWE BASKETS OLDENBURG
169,LUKAS WANK,OLI,39,20.2,4.5,1.5,3.9,0.383,0.7,2.6,0.27,0.8,1.2,0.667,0.9,1.6,2.5,1.0,0.7,0.2,0.8,2.7,190,0.505,0.471,132.0,5.6,9.5,7.6,8.3,14.6,2.0,1.1,12.0,-0.4,1.1,107.6,110.9,-3.3,120.3,8.5,786.4,F,163,0,0,0,0,0,0,0,10,0,0.091,1.3,1.0,0.3,22,17,0.564,0.5,0.8,1.3,S.OLIVER BASKETS
170,DAMIEN JEFFERSON,BVC,17,17.0,4.5,1.6,4.5,0.351,0.9,3.0,0.294,0.5,0.8,0.571,0.4,1.9,2.2,0.8,0.2,0.0,0.9,1.8,214,0.463,0.448,121.6,2.6,13.7,8.1,7.0,16.1,0.7,0.0,15.7,-2.5,1.0,88.1,119.5,-31.4,29.5,4.9,288.7,SF,83,0,0,0,0,0,0,0,11,0,0.079,0.8,0.3,0.2,8,9,0.471,-0.4,0.0,-0.4,BV CHEMNITZ 99
171,JONAS RICHTER,BVC,35,14.7,4.4,1.9,3.7,0.519,0.2,0.8,0.207,0.4,0.9,0.438,1.5,1.3,2.8,0.6,0.3,0.2,0.5,2.7,156,0.538,0.543,116.4,13.0,10.4,11.7,7.3,11.2,1.2,1.2,14.5,-0.6,1.2,114.6,114.3,0.3,105.3,11.4,515.4,SG,166,0,0,0,0,0,0,0,19,0,0.088,1.2,0.7,0.2,18,17,0.514,0.7,0.3,1.1,BV CHEMNITZ 99
172,ISAIAH COZART,RAS,26,18.0,4.3,1.8,3.2,0.554,0.0,0.0,0.0,0.8,1.8,0.435,2.8,2.8,5.6,0.3,0.5,1.5,0.6,2.5,60,0.542,0.554,98.9,17.5,18.2,17.8,2.6,12.7,1.6,8.6,11.6,-2.2,1.3,118.8,102.8,16.0,172.5,16.4,466.8,PF,80,0,0,0,0,0,0,0,10,0,0.076,0.5,0.9,0.6,12,14,0.462,0.8,1.0,1.8,SC RASTA VECHTA
173,JOHN BRYANT,BC,36,9.7,4.3,1.7,3.1,0.554,0.4,1.2,0.295,0.5,0.5,0.947,0.6,1.6,2.1,0.7,0.2,0.4,0.6,1.6,36,0.644,0.612,179.6,8.2,21.4,14.9,12.9,15.5,0.9,4.9,19.6,-1.6,1.4,119.7,114.4,5.4,122.9,18.0,350.7,C,207,0,0,0,0,0,0,0,16,0,0.082,1.1,0.3,0.2,18,18,0.5,0.9,0.2,1.1,MITTELDEUTSCHER BC
174,JONAS MATTISSECK,BER,33,15.7,4.2,1.3,3.3,0.389,1.0,2.9,0.344,0.6,0.7,0.87,0.4,0.9,1.3,0.9,0.5,0.0,0.4,2.2,189,0.58,0.542,160.2,3.0,7.3,5.2,8.7,9.9,1.7,0.2,11.6,1.3,1.3,123.4,111.5,11.8,81.4,9.0,518.2,G,128,0,0,0,0,0,0,0,20,0,0.073,2.3,1.3,0.2,16,17,0.485,0.9,0.5,1.4,ALBA BERLIN
175,LORENZ BRENNEKE,FRA,29,11.8,4.1,1.8,3.4,0.525,0.0,0.0,0.0,0.6,1.6,0.34,0.9,1.1,2.0,0.3,0.6,0.2,0.7,2.4,169,0.501,0.525,86.6,10.1,11.7,10.9,5.3,14.9,2.6,1.7,19.9,-4.5,1.2,94.4,110.8,-16.4,51.6,10.4,341.1,F,105,0,0,0,0,0,0,0,12,0,0.08,0.4,0.8,0.5,7,22,0.241,-0.3,0.4,0.1,FRAPORT SKYLINERS
176,EDDY EDIGIN,BVC,20,10.7,4.1,1.6,2.8,0.571,0.3,0.6,0.5,0.6,1.2,0.5,1.3,1.4,2.7,0.3,0.3,0.3,0.6,1.7,51,0.616,0.625,157.1,15.0,15.7,15.3,5.2,14.2,1.3,3.1,17.2,-3.3,1.5,118.9,107.2,11.7,66.0,16.8,213.2,F,156,0,0,0,0,0,0,0,10,0,0.069,0.5,0.5,0.4,11,9,0.55,0.5,0.3,0.8,BV CHEMNITZ 99
177,DANKO BRANKOVIC,BAY,30,9.0,4.1,1.4,2.3,0.614,0.1,0.4,0.273,1.1,1.4,0.791,1.0,1.4,2.5,0.2,0.2,0.7,0.5,1.4,6,0.692,0.636,167.8,15.0,19.6,17.4,4.8,14.4,1.2,8.9,18.2,-4.0,1.8,131.1,98.1,33.0,115.1,22.3,270.1,C,171,0,0,0,0,0,0,0,15,0,0.06,0.5,0.4,0.6,22,8,0.733,1.0,0.8,1.8,BAYERN MUNICH
178,ALEKSANDAR ZECEVIC,EWE,17,7.9,4.1,1.6,3.0,0.529,0.6,1.4,0.417,0.3,0.4,0.714,0.5,1.4,1.9,0.6,0.1,0.1,0.6,1.6,74,0.638,0.627,166.0,7.5,22.8,15.1,13.8,16.9,0.8,0.9,21.1,-3.1,1.4,114.4,113.1,1.2,42.1,15.8,134.3,C,168,0,0,0,0,0,0,0,13,0,0.072,0.9,0.2,0.1,9,8,0.529,0.3,0.1,0.4,EWE BASKETS OLDENBURG
179,GARAI ZEEB,FRA,29,14.3,3.9,1.2,3.6,0.343,0.9,2.4,0.352,0.6,0.8,0.739,0.2,0.9,1.1,1.8,0.6,0.1,1.2,1.5,192,0.495,0.462,143.4,2.3,7.5,5.0,22.0,23.3,2.1,0.8,17.5,-0.1,1.1,94.9,112.6,-17.6,66.4,8.1,415.4,PG,119,0,0,0,0,0,0,0,16,0,0.114,1.5,0.5,0.2,7,22,0.241,-0.3,0.3,0.0,FRAPORT SKYLINERS
180,BEN AYRE,EWE,13,12.4,3.9,1.1,3.5,0.311,0.7,2.2,0.321,1.1,1.4,0.778,0.2,1.1,1.2,1.7,0.1,0.0,0.8,2.0,202,0.482,0.411,141.0,1.6,10.6,6.2,19.7,15.9,0.3,0.0,16.9,2.8,1.1,105.8,118.8,-13.0,23.0,7.1,161.6,PG,193,0,0,0,0,0,0,0,13,0,0.089,2.2,0.1,0.4,7,6,0.538,0.1,0.0,0.1,EWE BASKETS OLDENBURG
181,BAZOUMANA KONE,OLI,31,13.1,3.8,1.1,3.5,0.312,0.4,1.6,0.235,1.3,1.5,0.867,0.3,1.0,1.3,0.8,0.6,0.0,1.1,1.9,207,0.462,0.367,141.4,2.9,9.5,6.1,9.8,20.4,2.5,0.3,18.3,-4.3,1.1,90.0,108.7,-18.8,35.1,6.5,405.1,G,133,0,0,0,0,0,0,0,11,0,0.067,0.7,0.6,0.4,18,13,0.581,-0.6,0.6,0.0,S.OLIVER BASKETS
182,ADRIAN PETKOVIC,BRO,17,9.1,3.8,1.0,2.4,0.425,0.7,1.5,0.462,1.1,1.4,0.826,0.2,0.8,0.9,1.5,0.1,0.0,1.2,1.9,165,0.648,0.575,171.3,2.4,9.9,6.2,25.1,28.5,0.7,0.0,21.0,-1.7,1.6,107.3,121.3,-14.0,31.1,10.9,154.8,G,186,0,0,0,0,0,0,0,12,0,0.08,1.3,0.1,0.6,6,11,0.353,0.2,-0.1,0.1,BROSE BASKETS BAMBERG
183,JONAS WOHLFARTH-BOTTERMANN,LUD,32,12.9,3.8,1.3,2.5,0.506,0.0,0.0,0.0,1.2,2.6,0.464,2.3,1.7,4.0,0.3,0.4,0.5,0.6,2.3,91,0.513,0.506,97.0,18.4,18.2,18.3,3.4,13.9,1.7,4.9,14.8,-3.4,1.5,110.1,99.5,10.7,123.0,15.0,411.2,FC,21,2,0,0,0,0,0,0,14,0,0.057,0.4,0.7,1.0,16,16,0.5,0.4,1.1,1.6,MHP RIESEN LUDWIGSBURG
184,ONURALP BITIM,BAY,18,9.7,3.8,1.3,3.0,0.444,0.8,1.9,0.4,0.3,0.8,0.429,0.0,1.2,1.2,0.3,0.2,0.1,0.9,0.7,197,0.565,0.574,127.3,0.0,15.1,7.8,4.9,22.0,1.2,0.6,20.7,-7.9,1.3,86.5,103.6,-17.1,25.8,7.7,175.4,SG,198,0,0,0,0,0,0,0,18,0,0.056,0.3,0.2,0.3,14,4,0.778,-0.3,0.4,0.0,BAYERN MUNICH
185,ELIAS RAPIEQUE,BER,26,14.1,3.5,1.2,3.1,0.395,0.3,1.4,0.243,0.7,1.2,0.613,0.9,1.3,2.2,0.9,0.5,0.2,0.9,2.3,194,0.486,0.451,125.1,8.1,11.6,9.9,9.9,19.6,2.0,1.6,14.5,-1.9,1.1,99.1,108.5,-9.4,57.4,8.0,365.5,F,131,0,0,0,0,0,0,0,12,0,0.071,1.0,0.6,0.4,13,13,0.5,-0.1,0.5,0.4,ALBA BERLIN
186,BENEDIKT TURUDIC,HAM,19,13.3,3.5,1.5,2.3,0.651,0.0,0.0,0.0,0.6,1.8,0.324,1.3,1.9,3.2,1.1,0.6,0.1,1.1,2.4,158,0.578,0.651,97.5,12.4,17.3,15.0,12.8,26.6,2.5,0.4,14.5,-3.0,1.6,103.0,106.4,-3.4,63.3,11.3,253.2,C,96,0,0,0,0,0,0,0,8,0,0.087,1.0,0.6,0.8,10,9,0.526,0.1,0.4,0.5,VEOLIA TOWERS HAMBURG
187,LUC VAN SLOOTEN,RAS,11,11.3,3.5,1.1,2.5,0.429,0.4,1.4,0.267,0.9,1.3,0.714,0.5,1.5,1.9,0.5,0.5,0.2,0.4,1.8,137,0.556,0.5,141.0,4.9,15.3,10.2,8.0,10.5,2.2,1.6,14.2,0.0,1.4,116.2,109.8,6.4,27.8,12.5,124.5,SF,76,0,0,0,0,0,0,0,9,0,0.058,1.5,1.3,0.5,4,7,0.364,0.2,0.2,0.3,SC RASTA VECHTA
188,BENNY SCHRODER,BLB,25,9.6,3.3,1.2,2.5,0.46,0.2,0.6,0.267,0.8,1.4,0.6,0.7,0.8,1.5,0.2,0.2,0.0,0.4,1.0,166,0.529,0.492,132.7,9.2,9.5,9.3,4.1,11.3,1.1,0.4,16.6,-2.5,1.3,109.9,112.6,-2.8,43.9,10.8,240.5,GF,124,0,0,0,0,0,0,0,9,0,0.048,0.6,0.5,0.6,15,10,0.6,0.2,0.2,0.4,BASKETBALL LOWEN BRAUNSCHWEIG
189,PAUL ZIPSER,MLP,30,13.4,3.2,1.1,2.3,0.486,0.2,0.8,0.304,0.7,1.0,0.71,0.7,1.6,2.4,0.7,0.5,0.1,0.5,1.6,159,0.58,0.536,150.0,6.8,15.4,11.1,8.4,15.2,1.9,0.9,11.6,-0.3,1.4,116.6,110.0,6.6,90.1,11.2,402.2,F,157,0,0,0,0,0,0,0,10,0,0.064,1.4,0.9,0.4,15,15,0.5,0.5,0.5,1.0,MLP ACADEMICS HEIDELBERG
190,KEVIN YEBO,BAY,13,9.5,3.2,0.9,2.1,0.444,0.2,0.6,0.375,1.2,1.6,0.714,0.6,1.2,1.8,0.7,0.1,0.0,0.2,1.2,117,0.579,0.5,153.4,8.5,15.8,12.3,12.0,7.6,0.4,0.0,14.9,2.5,1.6,130.0,106.5,23.5,32.9,13.5,123.5,FC,161,0,0,0,0,0,0,0,13,0,0.058,3.0,0.3,0.8,10,3,0.769,0.4,0.2,0.6,BAYERN MUNICH
191,BRANDON TISCHLER,LUD,28,9.7,3.2,1.2,2.8,0.442,0.2,0.9,0.231,0.6,0.8,0.696,0.5,1.2,1.7,0.3,0.6,0.1,0.5,1.5,153,0.517,0.481,136.8,5.3,16.7,10.2,5.4,13.8,3.2,1.5,16.5,-3.2,1.2,101.5,98.4,3.1,55.1,11.8,271.8,G,199,0,0,0,0,0,0,0,15,0,0.055,0.6,1.1,0.3,14,14,0.5,0.0,0.8,0.8,MHP RIESEN LUDWIGSBURG
192,NATHANIEL HINTON,RUL,19,11.8,3.2,1.2,3.0,0.386,0.4,1.5,0.286,0.5,0.7,0.643,0.8,2.6,3.4,1.2,0.8,0.2,1.1,1.8,142,0.483,0.456,131.5,8.2,28.6,18.2,16.6,25.0,3.8,2.2,17.2,-2.5,1.1,95.1,96.8,-1.8,70.0,12.3,223.3,SF,205,0,0,0,0,0,0,0,10,0,0.082,1.1,0.8,0.2,14,5,0.737,-0.2,0.7,0.5,RATIOPHARM ULM
193,JOHANNES PATRICK,LUD,22,13.7,3.1,1.0,4.4,0.219,0.3,2.6,0.123,0.9,1.2,0.731,0.7,0.9,1.5,1.1,0.7,0.0,0.3,2.5,212,0.316,0.255,107.2,5.1,8.8,6.7,13.5,6.1,2.7,0.0,16.9,3.0,0.7,85.4,100.2,-14.8,20.5,5.1,302.0,F,134,0,0,0,0,0,0,0,11,0,0.078,3.4,2.1,0.3,10,12,0.455,-0.5,0.8,0.2,MHP RIESEN LUDWIGSBURG
194,JANIS JUNEMANN,GOE,30,11.0,2.9,1.1,2.0,0.525,0.0,0.2,0.0,0.8,1.1,0.706,1.2,1.2,2.4,0.4,0.5,0.1,0.5,2.4,154,0.579,0.525,123.0,12.3,14.1,13.2,6.3,16.5,2.2,1.2,12.3,-2.0,1.4,116.4,118.6,-2.2,72.8,11.6,329.3,C,81,0,0,0,0,0,0,0,11,0,0.054,0.8,0.9,0.6,2,28,0.067,0.5,0.0,0.5,BG GOETTINGEN
195,MARTIN KALU,BLB,21,9.3,2.9,1.1,2.5,0.462,0.4,1.2,0.308,0.2,0.5,0.5,0.4,1.4,1.8,0.3,0.5,0.1,0.7,1.3,177,0.541,0.538,126.9,5.1,18.3,11.9,5.2,19.9,2.7,1.1,16.5,-5.1,1.2,94.8,105.3,-10.4,39.3,10.0,195.0,G,91,0,0,0,0,0,0,0,9,0,0.05,0.4,0.7,0.2,13,8,0.619,-0.1,0.4,0.2,BASKETBALL LOWEN BRAUNSCHWEIG
196,ROMAN BEDIME,BVC,22,8.7,2.9,1.0,1.9,0.548,0.1,0.4,0.25,0.7,0.9,0.75,0.6,1.6,2.2,0.1,0.3,0.2,0.6,1.4,132,0.62,0.571,154.8,9.1,22.2,15.7,2.7,20.4,1.6,2.8,15.3,-5.6,1.5,108.0,110.1,-2.1,50.3,12.6,192.4,F,167,0,0,0,0,0,0,0,15,0,0.042,0.2,0.5,0.5,9,13,0.409,0.1,0.2,0.4,BV CHEMNITZ 99
197,OSHANE DREWS,ROST,25,6.9,2.8,1.1,2.2,0.5,0.1,0.5,0.154,0.6,1.1,0.556,0.5,0.9,1.4,0.2,0.2,0.0,0.3,1.0,115,0.539,0.519,120.9,8.8,15.0,12.0,5.4,9.6,1.2,0.6,19.8,-2.2,1.3,110.4,109.1,1.3,38.9,13.7,172.8,G,109,0,0,0,0,0,0,0,14,0,0.046,0.7,0.6,0.5,11,14,0.44,0.2,0.2,0.5,ROSTOCK SEAWOLVES
