#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
198,TONI KATIC,SPL,20,11.3,2.1,0.6,2.2,0.273,0.4,1.2,0.333,0.5,0.6,0.75,0.2,0.7,0.8,1.3,0.4,0.1,0.7,1.2,204,0.416,0.364,135.6,1.6,8.0,4.6,18.2,22.1,2.0,0.5,13.8,1.5,0.9,87.2,117.0,-29.7,25.3,4.9,226.6,PG,120,0,0,0,0,0,0,0,6,0,0.069,1.9,0.6,0.3,6,14,0.3,-0.4,0.1,-0.2,KK SPLIT
199,SERGEJ MACURA,MEG,25,7.3,2.0,0.7,1.7,0.429,0.2,0.8,0.2,0.4,0.5,0.833,0.2,0.9,1.1,0.4,0.1,0.0,0.2,0.8,184,0.529,0.476,146.2,2.9,15.2,9.4,8.8,11.3,0.9,0.0,14.1,0.4,1.2,107.1,113.2,-6.1,32.8,8.7,182.0,F,177,0,0,0,0,0,0,0,9,0,0.039,1.7,0.5,0.3,14,11,0.56,0.1,0.2,0.3,KK MEGA BEMAX
200,DUSAN TANASKOVIC,MEG,17,7.1,1.9,0.8,1.8,0.433,0.0,0.1,0.0,0.4,0.6,0.545,0.8,1.1,1.9,0.2,0.1,0.3,0.7,1.1,194,0.459,0.433,97.9,15.4,18.3,16.9,5.6,25.6,0.4,4.1,18.5,-7.6,1.1,86.5,114.6,-28.1,21.4,7.2,120.1,C,168,0,0,0,0,0,0,0,10,0,0.035,0.3,0.1,0.4,6,11,0.353,-0.3,0.1,-0.2,KK MEGA BEMAX
201,MANUEL DUNDOVIC,ZAD,14,2.9,1.8,0.6,0.7,0.8,0.3,0.4,0.8,0.4,0.4,0.833,0.0,0.4,0.4,0.0,0.1,0.2,0.2,0.6,5,0.989,1.0,243.3,0.0,14.7,7.6,0.0,19.2,1.4,8.5,18.7,-7.6,2.5,141.5,101.3,40.3,16.0,25.8,40.6,F,174,0,0,0,0,0,0,0,11,0,0.02,0.0,0.3,0.6,8,6,0.571,0.2,0.1,0.3,KK ZADAR
202,NOVAK PEKOVIC,MOR,12,6.5,1.7,0.5,1.4,0.353,0.3,0.8,0.3,0.4,0.5,0.833,0.2,0.7,0.8,0.3,0.4,0.1,0.4,0.6,178,0.509,0.441,148.6,2.8,13.1,7.6,7.1,20.3,3.5,1.3,15.0,-3.8,1.2,90.6,117.4,-26.8,13.5,8.8,78.5,F,163,0,0,0,0,0,0,0,10,0,0.031,0.6,1.0,0.4,1,11,0.083,-0.1,0.0,-0.1,KK MORNAR
203,BOJAN TOMASEVIC,FMP,13,9.0,1.5,0.5,1.8,0.292,0.3,1.4,0.222,0.1,0.2,0.5,0.5,1.0,1.5,0.4,0.2,0.0,0.3,1.2,206,0.382,0.375,101.4,7.0,14.2,10.5,6.7,13.9,0.9,0.0,11.5,-0.6,0.8,89.6,114.6,-25.0,12.0,4.1,116.6,C,114,0,0,0,0,0,0,0,8,0,0.033,1.3,0.5,0.1,6,7,0.462,-0.1,0.1,0.0,FMP BEOGRAD
204,MILOS MILISAVLJEVIC,SPAR,13,6.3,1.5,0.5,1.5,0.316,0.2,1.2,0.2,0.3,0.4,0.8,0.2,0.5,0.7,0.0,0.0,0.0,0.2,0.9,207,0.448,0.395,131.6,2.9,10.1,6.5,0.0,8.6,0.0,0.0,12.9,-2.3,1.0,93.1,113.6,-20.5,2.1,2.5,82.3,PG,133,0,0,0,0,0,0,0,6,0,0.016,0.0,0.0,0.3,5,8,0.385,-0.1,0.1,0.0,KK SPAR
205,BINE PREPELIC,COL,12,8.3,1.1,0.5,1.6,0.316,0.1,0.4,0.2,0.0,0.0,0.0,0.8,1.3,2.1,0.5,0.3,0.2,0.3,0.8,176,0.342,0.342,51.6,13.9,20.4,17.2,9.0,13.6,2.2,2.2,10.8,1.0,0.7,97.9,109.3,-11.4,24.5,9.1,99.2,C,58,0,0,0,0,0,0,0,5,0,0.034,2.0,1.3,0.0,6,6,0.5,0.0,0.2,0.1,KK CEDEVITA OLIMPIJA LJUBLJANA
206,ZIGA DANEU,COL,19,7.1,1.0,0.4,1.2,0.304,0.1,0.5,0.2,0.2,0.2,1.0,0.4,0.8,1.2,0.4,0.1,0.2,0.2,0.9,200,0.391,0.348,150.4,7.0,15.7,11.4,7.6,11.0,0.8,3.1,9.8,1.2,0.8,99.7,109.4,-9.6,21.1,6.4,134.7,F,109,0,0,0,0,0,0,0,5,0,0.025,2.3,0.7,0.1,12,7,0.632,0.0,0.2,0.2,KK CEDEVITA OLIMPIJA LJUBLJANA
207,ALEKSA USKOKOVIC,DUB,10,5.8,1.0,0.4,1.3,0.308,0.1,0.5,0.2,0.1,0.3,0.333,0.4,0.3,0.7,1.1,0.0,0.2,0.3,0.4,189,0.349,0.346,84.1,9.6,5.9,7.5,25.1,17.3,0.0,3.5,14.0,7.3,0.8,103.0,108.1,-5.1,13.4,8.0,58.2,PG,129,0,0,0,0,0,0,0,3,0,0.045,3.7,0.0,0.2,9,1,0.9,0.0,0.1,0.1,DUBAI
208,THIRDY RAVENA,DUB,18,4.1,0.9,0.3,1.4,0.24,0.1,0.4,0.125,0.2,0.2,0.75,0.1,0.6,0.6,0.1,0.2,0.1,0.2,1.1,208,0.299,0.26,111.5,1.8,16.0,9.3,2.0,10.1,2.9,1.4,18.9,-3.1,0.6,64.0,100.6,-36.7,-2.8,-0.8,74.5,G,182,0,0,0,0,0,0,0,4,0,0.013,0.3,1.3,0.2,14,4,0.778,-0.4,0.2,-0.1,DUBAI
