#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,MARK HUGHES,BETIS,41,29.0,17.1,5.8,10.5,0.549,3.0,5.9,0.502,2.7,3.3,0.809,0.7,3.5,4.2,1.8,1.3,0.1,1.5,2.0,7,0.718,0.69,186.0,3.1,13.8,9.0,12.0,11.1,2.5,0.5,22.7,-1.1,1.6,134.0,105.4,28.6,493.0,24.3,1190.6,PG,34,1,0,0,0,0,0,0,33,0,0.262,1.2,0.9,0.3,31,10,0.756,5.7,2.3,8.0,REAL BETIS BALONCESTO
2,JALEN CONE,MEN,25,26.6,16.3,5.0,13.0,0.38,3.0,9.0,0.335,3.4,4.0,0.85,0.6,1.8,2.3,1.8,0.7,0.0,2.1,2.2,53,0.551,0.495,156.5,2.5,8.5,5.4,14.5,12.3,1.5,0.2,30.7,-3.5,1.3,108.7,112.9,-4.2,157.0,17.3,665.4,PG,31,1,0,0,0,0,0,0,30,0,0.259,0.8,0.3,0.3,8,17,0.32,1.0,0.6,1.6,HESTIA MENORCA
3,JAYSON GRANGER,EST,37,28.5,15.6,5.0,11.8,0.428,2.2,5.6,0.383,3.4,4.2,0.818,0.5,2.5,3.1,6.5,1.0,0.1,2.4,1.4,15,0.575,0.52,162.9,2.6,11.1,7.0,39.5,15.2,1.9,0.2,26.9,6.8,1.3,122.3,112.5,9.8,448.0,22.3,1054.1,PG,5,4,0,0,0,0,0,0,28,0,0.379,2.7,0.4,0.4,28,9,0.757,4.3,1.0,5.4,MOVISTAR ESTUDIANTES
4,KEVIN LARSEN,LUC,33,28.4,15.5,5.7,12.2,0.466,0.9,2.6,0.333,3.3,4.0,0.812,2.4,4.7,7.0,3.6,1.0,0.3,0.9,1.5,3,0.556,0.502,161.2,10.0,21.3,15.4,27.5,6.1,2.0,1.2,25.4,5.4,1.3,125.3,107.9,17.4,462.9,25.6,936.7,FC,3,6,0,0,0,0,0,0,24,0,0.347,4.0,1.1,0.3,12,21,0.364,4.1,1.5,5.5,HLA ALICANTE
5,LIONEL KOUADIO,MORO,26,29.0,15.3,5.7,11.2,0.503,0.9,3.0,0.295,3.1,4.6,0.667,2.2,3.6,5.8,1.3,1.4,0.3,2.7,3.0,33,0.576,0.543,146.5,9.2,15.6,12.3,9.1,17.1,2.7,1.4,26.0,-6.6,1.4,106.5,111.9,-5.4,229.8,19.0,754.7,SG,16,2,0,0,0,0,1,0,29,0,0.256,0.5,0.5,0.4,3,23,0.115,0.7,0.8,1.5,CB STARLABS MORON
6,JALEN TATE,CAS,28,27.6,15.2,5.6,10.8,0.523,1.0,2.6,0.37,3.0,4.9,0.601,0.9,3.0,4.0,2.9,1.4,0.3,2.1,2.6,37,0.587,0.568,149.4,4.0,12.7,8.4,21.5,14.2,2.5,0.9,24.7,-0.6,1.4,110.9,112.5,-1.6,268.5,18.7,772.9,SF,52,0,0,0,0,0,2,0,27,0,0.303,1.4,0.6,0.5,7,21,0.25,1.3,0.7,2.0,AMICS CASTELLO
7,LANCE JONES,TIZ,32,21.9,15.1,5.0,13.0,0.381,1.8,6.2,0.281,3.4,4.3,0.784,0.5,1.6,2.1,2.0,1.0,0.1,2.4,1.8,76,0.505,0.448,144.7,2.7,9.1,5.8,16.9,13.9,2.4,0.3,35.2,-4.7,1.2,99.9,116.6,-16.7,164.1,15.8,699.6,G,110,0,0,0,0,0,0,0,31,0,0.227,0.8,0.4,0.3,11,21,0.344,-0.3,0.3,0.0,GRUPO URETA TIZONA BURGOS
8,DAISHON SMITH,GBC,15,26.8,15.1,5.0,11.7,0.426,2.5,6.7,0.376,2.5,3.5,0.731,0.7,2.5,3.2,3.5,0.8,0.1,2.6,2.1,51,0.568,0.534,153.3,3.1,11.5,7.4,25.7,16.4,1.6,0.3,28.0,-0.9,1.3,110.3,107.8,2.5,124.0,17.4,402.3,PG,184,0,0,0,0,0,0,0,32,0,0.298,1.4,0.3,0.3,9,6,0.6,0.7,0.7,1.3,GIPUZKOA BASKET
9,JOSIP VRANKIC,GBC,32,27.5,14.9,5.3,10.9,0.483,1.4,3.5,0.398,2.9,4.0,0.734,1.9,3.2,5.1,2.2,1.1,0.3,1.9,2.3,22,0.587,0.547,161.5,8.6,14.8,11.7,16.2,12.9,2.3,1.0,25.3,-1.5,1.4,116.9,106.7,10.2,321.0,21.1,878.5,PF,14,2,0,0,0,0,0,0,25,0,0.269,1.2,0.6,0.4,16,16,0.5,2.3,1.6,3.9,GIPUZKOA BASKET
10,JORDAN WALKER,AQU,34,24.8,14.7,5.0,11.8,0.424,2.0,5.4,0.37,2.7,3.1,0.85,0.4,2.2,2.6,2.2,1.1,0.0,2.1,2.5,48,0.557,0.509,164.4,2.3,10.1,6.4,17.5,14.0,2.5,0.1,29.4,-2.8,1.2,106.4,112.2,-5.8,227.6,17.4,844.5,PG,204,0,0,0,0,0,0,0,29,0,0.255,1.0,0.5,0.3,13,21,0.382,0.8,0.8,1.6,ZAMORA ENAMORA
11,ALEX BARCELLO,OBR,17,23.9,14.5,4.8,9.3,0.513,2.5,4.9,0.5,2.5,3.1,0.827,0.4,1.2,1.6,2.8,1.1,0.0,2.0,1.9,11,0.683,0.646,184.0,2.1,6.8,4.5,22.7,15.8,2.6,0.0,26.9,-0.7,1.6,122.5,111.9,10.5,145.3,22.6,405.7,PG,131,0,0,0,0,0,0,0,27,0,0.262,1.4,0.5,0.3,12,5,0.706,1.6,0.4,2.0,MONBUS OBRADOIRO
12,SPENCER LITTLESON,ICE,33,28.0,13.9,4.9,11.5,0.426,2.0,5.4,0.373,2.1,2.4,0.886,0.7,1.8,2.5,2.0,0.9,0.1,1.6,1.8,74,0.555,0.513,168.5,3.1,8.6,5.7,14.3,11.3,1.8,0.4,24.9,-1.0,1.2,109.5,117.0,-7.5,229.6,15.9,923.5,SG,57,0,0,0,0,0,1,0,33,0,0.252,1.2,0.5,0.2,12,21,0.364,1.2,0.3,1.5,GRUPO ALEGA CANTABRIA
13,ADAM KUNKEL,PAL,39,19.3,13.8,4.7,10.1,0.47,2.4,5.4,0.452,1.9,2.3,0.852,0.2,1.4,1.6,1.7,0.4,0.0,1.2,2.6,17,0.624,0.59,177.4,1.1,9.9,5.5,16.0,9.8,1.2,0.1,30.0,-0.4,1.4,123.3,113.4,9.9,245.0,22.1,753.3,G,206,0,0,0,0,0,0,0,27,0,0.201,1.4,0.3,0.2,25,14,0.641,3.2,0.6,3.8,ZUNDER PALENCIA
14,VITOR BENITE,BETIS,36,26.8,13.6,4.3,10.7,0.398,2.4,6.2,0.386,2.8,3.2,0.853,0.3,2.0,2.3,1.8,0.9,0.0,1.8,2.4,100,0.564,0.51,163.8,1.6,8.6,5.4,12.0,13.0,2.0,0.0,25.5,-2.4,1.3,109.3,109.9,-0.7,212.8,14.6,964.3,SG,77,0,0,0,0,0,1,0,30,0,0.209,1.0,0.5,0.3,28,8,0.778,1.2,1.3,2.5,REAL BETIS BALONCESTO
15,JORDAN KING,LUC,33,27.9,13.6,4.5,10.8,0.414,2.4,6.2,0.39,2.3,2.9,0.792,0.3,1.5,1.8,2.8,1.0,0.0,1.9,2.4,92,0.566,0.527,159.6,1.4,6.9,4.1,20.0,13.9,1.9,0.1,24.4,-0.2,1.3,109.1,112.6,-3.5,218.5,15.0,920.2,G,132,0,0,0,0,0,0,0,36,0,0.271,1.5,0.5,0.3,12,21,0.364,1.2,0.8,2.0,HLA ALICANTE
16,JUAN VAULET,PAL,39,25.0,13.4,5.4,9.1,0.593,0.7,1.9,0.37,1.9,2.6,0.728,1.4,3.4,4.8,1.1,0.6,0.3,1.8,2.2,26,0.654,0.631,169.1,7.6,18.2,12.9,7.8,14.7,1.2,1.3,22.6,-4.0,1.5,120.5,110.5,10.0,338.1,20.2,975.9,F,51,0,0,0,0,0,0,0,27,0,0.204,0.6,0.3,0.3,25,14,0.641,2.8,1.2,4.0,ZUNDER PALENCIA
17,GONZALO CORBALAN,SPB,34,23.2,13.3,4.7,8.4,0.563,1.1,2.7,0.409,2.8,3.9,0.712,1.2,2.6,3.8,1.9,1.3,0.4,1.2,1.1,4,0.661,0.63,168.4,6.6,14.1,10.4,14.0,10.9,3.1,1.8,23.3,0.1,1.6,130.7,101.2,29.4,356.3,25.5,790.0,G,104,0,0,0,0,0,0,0,24,0,0.21,1.5,1.0,0.5,32,2,0.941,3.7,2.0,5.7,SIBLO SAN PABLO BURGOS
18,MIRZA BULIC,ICE,34,26.2,13.2,4.8,9.0,0.534,0.3,0.8,0.385,3.3,4.3,0.76,1.8,4.6,6.4,2.6,1.0,0.1,2.1,2.3,18,0.605,0.55,167.9,8.6,22.4,15.4,20.2,16.2,2.1,0.5,24.5,-1.5,1.5,115.9,111.2,4.7,357.8,21.7,889.4,F,4,5,0,0,0,0,0,0,30,0,0.271,1.2,0.5,0.5,13,21,0.382,2.3,1.0,3.3,GRUPO ALEGA CANTABRIA
19,AANEN MOODY,OUR,26,21.7,13.2,4.5,9.1,0.496,2.3,5.3,0.442,1.8,2.2,0.828,0.8,2.0,2.8,1.3,0.4,0.0,1.6,2.9,29,0.656,0.625,176.5,4.5,11.3,8.0,11.2,13.8,1.1,0.0,25.1,-3.6,1.5,124.1,116.3,7.8,167.8,19.6,563.7,G,234,0,0,0,0,0,0,0,34,0,0.194,0.8,0.3,0.2,11,15,0.423,2.1,0.2,2.4,CLUB OURENSE BALONCESTO
20,PAUL JORGENSEN,MON,39,22.4,13.2,5.2,10.9,0.474,1.7,4.2,0.415,1.1,1.4,0.786,0.5,1.8,2.3,2.2,1.1,0.0,0.8,1.6,20,0.573,0.554,167.4,2.7,9.6,6.3,19.4,6.7,2.6,0.1,26.1,3.0,1.2,120.8,105.6,15.2,314.0,21.5,875.5,PG,112,0,0,0,0,0,0,0,26,0,0.247,2.7,1.3,0.1,31,8,0.795,2.9,1.7,4.6,BALONCESTO FUENLABRADA
21,CAIO PACHECO,TIZ,37,26.7,13.0,4.4,9.6,0.459,1.6,3.6,0.455,2.5,3.2,0.78,1.1,2.3,3.4,5.2,0.9,0.1,2.5,2.3,39,0.588,0.545,169.4,5.1,11.1,8.0,33.2,18.7,1.8,0.2,22.6,3.4,1.3,117.7,116.9,0.8,368.0,18.4,988.2,G,49,1,0,0,0,0,0,0,32,0,0.316,2.1,0.4,0.3,15,22,0.405,2.7,0.3,3.0,GRUPO URETA TIZONA BURGOS
22,LOTANNA NWOGBO,MON,39,19.0,13.0,4.4,7.3,0.606,0.1,0.1,0.4,4.1,5.3,0.773,1.5,3.2,4.6,0.7,0.6,0.6,1.9,3.1,2,0.675,0.609,177.9,9.9,19.5,14.8,7.2,16.7,1.8,3.3,29.0,-7.7,1.8,120.8,101.6,19.2,303.6,25.8,739.1,FC,45,1,0,0,0,0,0,0,26,0,0.171,0.4,0.3,0.7,31,8,0.795,2.8,1.8,4.6,BALONCESTO FUENLABRADA
23,ALEC WINTERING,PAL,39,23.0,12.7,4.6,10.1,0.453,0.9,2.7,0.321,2.7,3.5,0.765,0.5,2.4,3.0,3.3,1.0,0.0,1.6,2.9,32,0.545,0.496,153.8,3.1,14.1,8.6,24.2,12.4,2.3,0.1,27.0,2.5,1.3,114.1,109.7,4.4,289.5,19.1,898.5,PG,53,0,0,0,0,0,0,0,26,0,0.247,2.0,0.6,0.3,25,14,0.641,2.1,1.2,3.3,ZUNDER PALENCIA
24,ANDRE NORRIS,MORO,26,27.9,12.1,4.3,10.2,0.417,2.0,5.5,0.361,1.6,2.0,0.804,0.7,3.2,3.9,1.4,1.0,0.6,1.6,2.7,97,0.546,0.515,158.2,3.1,14.1,8.4,9.7,12.4,1.9,2.3,21.9,-2.4,1.2,105.5,112.9,-7.3,176.4,14.7,724.1,PF,159,0,0,0,0,0,0,0,21,0,0.212,0.9,0.6,0.2,4,22,0.154,0.4,0.6,1.1,CB STARLABS MORON
25,VLADIMIR BRODZIANSKY,OBR,20,24.1,12.0,4.1,8.4,0.482,1.3,2.9,0.431,2.7,3.3,0.815,1.1,3.5,4.6,2.4,0.5,0.2,1.1,1.6,21,0.61,0.557,172.9,6.7,19.2,13.2,17.5,9.7,1.2,0.9,23.0,2.3,1.4,126.5,111.3,15.3,187.9,21.4,482.7,PF,111,0,0,0,0,0,0,0,19,0,0.218,2.2,0.5,0.4,14,6,0.7,1.9,0.5,2.5,MONBUS OBRADOIRO
26,VICTOR ARTEAGA,MEN,33,24.7,12.0,5.0,8.3,0.601,0.0,0.0,0.0,2.0,2.5,0.827,2.6,3.5,6.2,0.7,0.4,0.6,1.4,2.1,14,0.64,0.601,142.8,12.7,18.1,15.3,6.3,13.0,0.8,2.5,21.1,-4.0,1.4,123.8,109.0,14.8,306.4,22.3,816.6,C,7,4,0,0,0,0,0,0,27,0,0.222,0.5,0.3,0.3,11,22,0.333,2.7,1.2,3.9,HESTIA MENORCA
27,DIOGO BRITO,OUR,34,29.4,11.8,4.2,9.9,0.426,1.9,5.1,0.376,1.4,2.0,0.696,1.7,3.6,5.3,3.6,1.5,0.3,2.2,2.4,60,0.544,0.522,149.7,7.3,15.1,11.2,21.2,17.1,2.9,1.1,20.8,0.6,1.2,111.9,110.9,1.0,338.6,16.8,999.1,SG,12,2,0,0,0,0,1,0,27,0,0.266,1.6,0.7,0.2,14,20,0.412,1.6,1.2,2.7,CLUB OURENSE BALONCESTO
28,PETAR ARANITOVIC,GBC,13,23.7,11.7,4.0,10.5,0.382,1.2,4.1,0.302,2.5,4.0,0.615,0.7,1.8,2.5,2.2,0.6,0.1,1.9,1.5,149,0.478,0.441,130.0,3.6,11.1,7.1,17.8,13.6,1.4,0.3,27.8,-1.8,1.1,97.4,116.6,-19.2,61.0,12.1,308.3,SG,61,0,0,0,0,0,0,0,19,0,0.221,1.2,0.3,0.4,3,10,0.231,-0.2,0.1,-0.1,GIPUZKOA BASKET
29,DEJAN KRAVIC,EST,38,22.4,11.6,5.1,8.0,0.637,0.0,0.1,0.333,1.4,2.5,0.563,2.4,4.4,6.7,0.9,0.6,0.7,0.9,1.7,5,0.639,0.639,153.3,14.5,24.1,19.5,7.5,9.0,1.4,3.4,21.4,-1.3,1.5,130.3,106.6,23.6,408.8,25.5,849.5,C,2,7,0,0,0,0,0,0,22,0,0.196,1.0,0.6,0.3,29,9,0.763,3.6,1.5,5.1,MOVISTAR ESTUDIANTES
30,MIKE TORRES,VAL,25,22.8,11.6,3.9,8.6,0.458,0.9,3.1,0.295,2.8,3.4,0.845,0.3,2.0,2.3,3.1,1.1,0.0,2.0,3.1,59,0.578,0.512,159.8,1.7,11.5,6.4,25.3,16.6,2.6,0.0,24.8,0.2,1.4,110.9,118.1,-7.2,159.0,17.1,569.8,PG,163,0,0,0,0,0,1,0,25,0,0.247,1.5,0.5,0.4,8,17,0.32,1.0,0.1,1.0,UEMC REAL VALLADOLID BALONCESTO
31,JOAQUIN RODRIGUEZ,EST,17,20.9,11.5,4.0,9.0,0.444,1.5,4.5,0.342,2.0,2.3,0.872,0.5,2.4,2.9,1.9,1.8,0.3,2.3,2.3,27,0.576,0.529,165.8,3.1,15.6,9.4,16.2,18.6,4.9,1.6,28.2,-5.1,1.3,106.2,107.7,-1.5,114.9,19.7,354.8,G,130,0,0,0,0,0,0,0,33,0,0.196,0.8,0.8,0.3,11,6,0.647,0.3,0.6,0.9,MOVISTAR ESTUDIANTES
32,BEN KRIKKE,OUR,30,25.9,11.5,4.7,9.0,0.526,0.3,1.1,0.303,1.7,2.2,0.785,1.4,2.5,4.0,0.9,0.6,0.5,1.5,2.2,80,0.578,0.544,161.4,7.1,12.1,9.6,6.4,12.8,1.2,1.9,20.7,-3.4,1.3,113.8,114.4,-0.6,199.1,15.7,775.7,PF,109,0,0,0,0,0,0,0,23,0,0.19,0.6,0.4,0.2,13,17,0.433,1.3,0.5,1.8,CLUB OURENSE BALONCESTO
33,MAJ KOVACEVIC,VAL,29,20.9,11.5,3.7,8.6,0.426,2.3,5.3,0.429,1.9,2.1,0.902,0.3,1.0,1.3,0.5,0.3,0.0,0.7,1.6,69,0.604,0.558,175.6,1.6,6.4,3.9,4.9,6.4,0.9,0.2,23.3,-1.5,1.3,119.7,120.0,-0.3,138.4,16.2,605.0,SG,167,0,0,0,0,0,0,0,31,0,0.153,0.8,0.5,0.2,9,20,0.31,1.6,-0.1,1.6,UEMC REAL VALLADOLID BALONCESTO
34,REGGIE JOHNSON,ICE,17,23.9,11.5,4.4,10.6,0.411,1.5,4.1,0.362,1.3,1.7,0.759,0.6,1.5,2.1,3.5,0.8,0.1,2.2,2.2,112,0.506,0.481,153.2,3.0,7.7,5.3,27.2,16.1,1.9,0.3,27.4,0.6,1.1,101.0,115.2,-14.2,96.4,14.1,406.6,G,161,0,0,0,0,0,0,0,23,0,0.27,1.6,0.4,0.2,8,9,0.471,0.0,0.2,0.2,GRUPO ALEGA CANTABRIA
35,ONDREJ BALVIN,OBR,28,24.2,11.5,4.2,6.8,0.621,0.1,0.2,0.4,3.0,4.0,0.741,2.1,5.8,7.8,1.6,0.4,0.6,1.4,2.2,9,0.671,0.626,176.2,12.2,31.4,22.1,12.9,14.3,0.9,2.8,20.9,-1.5,1.7,129.3,107.1,22.2,318.8,24.1,678.0,C,1,8,0,0,0,0,0,0,17,0,0.208,1.2,0.3,0.6,17,11,0.607,2.8,1.2,4.0,MONBUS OBRADOIRO
36,STEPHEN UGOCHUKWU,CART,35,18.7,11.5,4.4,9.0,0.494,0.2,1.1,0.175,2.4,3.9,0.618,2.4,3.0,5.5,0.6,0.4,0.5,1.1,1.9,16,0.536,0.505,128.6,14.4,20.6,17.3,6.9,9.4,1.1,2.7,29.0,-3.9,1.3,110.0,111.4,-1.4,255.0,22.3,655.0,F,39,1,0,0,0,0,0,0,21,0,0.182,0.5,0.3,0.4,14,21,0.4,1.1,0.7,1.8,ODILO FC CARTAGENA CB
37,PAPE BADJI,MORO,18,22.1,11.4,4.6,8.6,0.529,0.0,0.1,0.0,2.3,3.7,0.627,2.7,3.9,6.6,0.7,0.6,0.2,1.9,2.8,30,0.558,0.529,115.6,14.5,22.8,18.5,7.0,15.9,1.5,0.9,25.4,-6.6,1.3,106.5,115.3,-8.9,132.6,19.3,398.7,PF,8,3,0,0,0,0,0,0,23,0,0.195,0.4,0.3,0.4,1,17,0.056,0.4,0.2,0.6,CB STARLABS MORON
38,CAMERON KRUTWIG,PAL,39,24.9,11.3,5.0,8.8,0.567,0.0,0.2,0.125,1.3,1.9,0.676,2.1,4.7,6.8,1.9,0.6,0.4,1.4,1.5,25,0.586,0.569,136.8,11.2,25.2,18.2,12.8,12.6,1.3,2.0,20.7,-0.5,1.3,119.6,108.1,11.5,405.8,20.7,972.9,PF,6,4,0,0,0,0,0,0,18,0,0.215,1.4,0.4,0.2,25,14,0.641,2.6,1.5,4.1,ZUNDER PALENCIA
39,STEVEN VERPLANCKEN JR.,OCB,13,23.8,11.2,3.9,8.3,0.472,1.4,4.1,0.34,2.0,2.5,0.813,0.4,2.2,2.6,1.6,0.5,0.0,1.4,2.3,93,0.598,0.556,162.4,2.0,12.1,6.9,12.3,12.8,1.2,0.0,21.5,-1.3,1.4,113.4,109.2,4.2,74.8,14.9,309.1,,76,0,0,0,0,0,0,0,20,0,0.194,1.2,0.4,0.3,6,7,0.462,0.5,0.4,1.0,ALIMERKA OVIEDO BALONCESTO
40,XAVIER JOHNSON,GBC,30,27.6,11.0,3.9,9.5,0.414,1.3,4.3,0.297,1.9,2.2,0.864,0.7,2.5,3.2,3.1,1.2,0.0,2.8,2.5,147,0.527,0.481,157.5,3.2,11.6,7.3,21.4,21.1,2.3,0.1,23.0,-2.6,1.2,98.9,109.5,-10.6,179.0,12.1,827.0,PG,105,0,0,0,0,0,2,0,21,0,0.258,1.1,0.4,0.2,13,17,0.433,-0.4,1.1,0.8,GIPUZKOA BASKET
41,HANSEL ATENCIA,ICE,16,19.1,11.0,3.8,9.1,0.418,1.7,4.6,0.365,1.7,2.0,0.844,0.3,1.3,1.6,2.1,0.4,0.0,0.9,1.8,41,0.55,0.51,162.6,2.0,8.5,5.1,21.2,8.0,1.1,0.0,28.1,2.9,1.2,115.1,117.4,-2.3,86.0,18.3,305.6,G,119,0,0,0,0,0,0,0,30,0,0.202,2.4,0.4,0.2,8,8,0.5,0.8,0.1,0.9,GRUPO ALEGA CANTABRIA
42,IKE NWEKE,OCB,31,22.6,11.0,4.3,7.5,0.568,0.0,0.3,0.0,2.4,3.4,0.712,1.6,2.2,3.8,0.7,0.5,0.3,1.4,2.6,54,0.608,0.568,128.0,8.4,12.7,10.5,6.5,13.3,1.2,1.2,21.6,-3.9,1.5,115.3,110.4,4.9,189.0,17.3,699.7,F,199,0,0,0,0,0,0,0,20,0,0.18,0.5,0.3,0.4,13,18,0.419,1.4,0.9,2.3,ALIMERKA OVIEDO BALONCESTO
43,DANIEL DIEZ,SPB,30,22.4,11.0,4.0,7.7,0.517,1.5,3.9,0.376,1.6,1.9,0.839,1.2,4.3,5.5,1.4,0.7,0.0,0.9,0.9,19,0.646,0.613,173.3,7.0,24.0,15.7,10.0,9.6,1.7,0.0,20.1,0.0,1.4,130.8,103.0,27.7,288.8,21.7,673.0,SF,20,2,0,0,0,0,0,0,23,0,0.169,1.5,0.7,0.2,28,2,0.933,2.7,1.5,4.2,SIBLO SAN PABLO BURGOS
44,JAUME LOBO,TIZ,33,16.1,10.8,3.0,8.0,0.374,1.6,4.9,0.327,3.2,3.6,0.874,0.6,1.0,1.6,1.3,0.4,0.0,1.5,2.3,71,0.559,0.474,157.5,4.3,8.1,6.2,14.0,13.8,1.3,0.0,30.5,-3.9,1.3,111.2,117.5,-6.3,123.6,16.2,531.1,PG,55,0,0,0,0,0,0,0,26,0,0.139,0.8,0.3,0.4,15,18,0.455,1.1,0.1,1.2,GRUPO URETA TIZONA BURGOS
45,BRAD DAVISON,OBR,37,25.3,10.8,3.2,8.3,0.382,2.1,5.2,0.394,2.4,2.8,0.863,0.5,1.8,2.2,2.9,0.8,0.1,1.4,2.7,91,0.567,0.507,163.9,2.6,9.2,6.0,19.8,12.7,1.9,0.2,21.8,2.3,1.3,116.7,112.1,4.5,233.5,15.1,934.9,G,56,0,0,0,0,0,0,0,26,0,0.214,2.1,0.6,0.3,23,14,0.622,2.1,0.9,3.1,MONBUS OBRADOIRO
46,CALVIN HERMANSON,CART,33,21.2,10.7,3.7,8.6,0.435,2.1,5.6,0.376,1.1,1.7,0.661,0.5,1.5,1.9,0.8,0.4,0.2,1.4,1.4,120,0.574,0.558,147.2,2.4,8.9,5.4,7.4,13.3,1.1,0.8,23.2,-4.0,1.2,106.2,115.4,-9.2,148.0,13.5,698.6,F,126,0,0,0,0,0,0,0,24,0,0.16,0.6,0.3,0.2,17,16,0.515,0.5,0.4,0.9,ODILO FC CARTAGENA CB
47,LUKE FISCHER,SPB,32,19.0,10.6,4.4,6.9,0.633,0.0,0.0,1.0,1.8,2.8,0.659,1.8,3.4,5.3,1.2,0.5,0.8,1.4,1.9,6,0.653,0.636,229.3,12.4,22.3,17.5,11.3,14.8,1.5,4.8,24.0,-3.3,1.5,123.2,99.5,23.7,287.8,25.2,606.7,C,37,1,0,0,0,0,0,0,23,0,0.176,0.8,0.4,0.4,31,1,0.969,2.2,1.7,3.9,SIBLO SAN PABLO BURGOS
48,MATEO DIAZ,GBC,37,21.7,10.4,3.2,9.1,0.355,1.1,4.0,0.27,2.8,3.5,0.814,0.5,2.9,3.4,2.5,1.3,0.1,2.2,2.7,115,0.489,0.415,143.9,3.1,17.1,10.0,21.8,17.5,3.3,0.3,28.2,-2.6,1.1,97.3,105.4,-8.1,194.1,13.9,802.1,PG,84,0,0,0,0,0,1,0,22,0,0.207,1.1,0.6,0.4,16,21,0.432,-0.7,1.6,0.9,GIPUZKOA BASKET
49,CHARLES MINLEND,CAS,32,23.0,10.3,3.9,9.3,0.424,1.4,3.9,0.349,1.1,2.3,0.486,0.5,2.6,3.1,1.5,0.6,0.4,1.2,1.5,142,0.504,0.498,126.0,2.6,12.9,7.8,12.2,10.4,1.3,1.7,22.7,-0.9,1.1,99.4,115.0,-15.7,175.5,12.4,736.0,GF,60,0,0,0,0,0,0,0,26,0,0.193,1.2,0.5,0.2,10,22,0.313,-0.2,0.4,0.2,AMICS CASTELLO
50,TOBIAS BORG,PAL,39,24.5,10.3,3.5,7.7,0.458,1.6,4.1,0.394,1.7,1.9,0.855,0.5,1.2,1.7,3.5,1.2,0.0,1.7,2.9,66,0.605,0.564,170.7,2.8,6.6,4.7,22.2,16.4,2.6,0.1,19.6,2.8,1.3,120.3,111.2,9.1,266.5,16.3,953.8,PG,175,0,0,0,0,0,0,0,26,0,0.22,2.1,0.7,0.3,25,14,0.641,2.5,1.1,3.6,ZUNDER PALENCIA
51,JON AXEL GUDMUNDSSON,SPB,32,22.3,10.3,3.4,7.0,0.484,1.3,3.3,0.413,2.2,2.9,0.745,0.6,2.4,2.9,4.0,1.5,0.0,1.5,3.0,23,0.622,0.581,164.2,3.2,13.5,8.4,28.4,15.6,3.7,0.0,20.9,5.0,1.5,126.2,99.9,26.3,279.0,21.1,714.3,G,101,0,0,0,0,0,2,0,21,0,0.235,2.6,1.0,0.4,31,1,0.969,2.8,1.9,4.7,SIBLO SAN PABLO BURGOS
52,MINDAUGAS KACINAS,LUC,25,26.3,10.3,3.3,8.0,0.417,1.5,4.6,0.33,2.1,2.9,0.726,1.1,3.8,4.9,0.9,0.5,0.2,1.1,1.6,119,0.556,0.513,147.4,5.3,18.3,11.7,5.9,10.8,1.1,0.7,19.1,-2.0,1.3,110.8,111.9,-1.0,170.4,13.7,656.6,F,237,0,0,0,0,0,0,0,24,0,0.151,0.8,0.5,0.4,12,13,0.48,0.8,0.7,1.5,HLA ALICANTE
53,DEVIN SCHMIDT,EST,36,19.5,10.2,3.7,8.3,0.451,1.8,4.6,0.382,1.0,1.3,0.822,0.5,1.4,1.9,1.6,1.1,0.0,1.2,1.8,38,0.581,0.557,165.5,3.3,8.9,6.3,14.7,11.7,3.1,0.2,24.5,-0.4,1.2,116.8,110.5,6.3,207.6,18.5,700.3,GF,129,0,0,0,0,0,0,0,25,0,0.174,1.4,0.9,0.2,28,8,0.778,1.7,0.9,2.6,MOVISTAR ESTUDIANTES
54,MARKO LUKOVIC,MEN,25,24.4,10.2,3.3,9.1,0.364,0.8,3.4,0.235,2.8,4.0,0.69,0.8,3.5,4.3,0.8,0.8,0.1,1.4,2.3,155,0.469,0.408,128.9,3.9,18.7,11.0,6.4,11.1,1.9,0.4,24.5,-3.7,1.1,96.4,109.2,-12.7,111.0,11.7,610.5,SF,230,0,0,0,0,0,0,0,25,0,0.162,0.6,0.6,0.4,9,16,0.36,-0.5,0.9,0.3,HESTIA MENORCA
55,SAMKELO CELE,VAL,12,16.7,10.2,3.6,8.2,0.439,0.8,2.0,0.375,2.3,2.8,0.794,0.2,1.8,2.0,0.5,0.6,0.2,0.8,2.0,56,0.54,0.485,160.8,1.3,14.5,7.9,6.0,8.1,1.9,1.1,28.9,-2.9,1.2,107.0,119.6,-12.5,47.3,17.2,200.2,G,186,0,0,0,0,0,0,0,17,0,0.142,0.6,0.7,0.3,5,7,0.417,0.2,0.0,0.2,UEMC REAL VALLADOLID BALONCESTO
