#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
110,DOVYDAS ROMANCENKO,SIA,38,14.1,4.9,1.7,3.3,0.5,0.8,1.9,0.417,0.8,1.0,0.821,1.2,1.1,2.3,0.5,0.3,0.2,0.6,2.1,89,0.657,0.619,173.7,11.7,10.3,11.0,4.9,13.8,1.1,1.7,14.0,-2.0,1.5,128.4,125.7,2.7,131.9,12.1,537.4,PF,142,0,0,0,0,0,0,0,16,0,0.066,0.8,0.5,0.3,14,24,0.368,1.0,0.1,1.1,SIAULIAI
111,KAROLIS LUKOSIUNAS,JUV,30,15.7,4.9,1.6,4.7,0.345,1.3,3.9,0.328,0.3,0.5,0.714,0.3,0.8,1.1,1.3,0.7,0.0,0.8,2.1,129,0.493,0.479,138.7,2.8,6.7,4.7,12.1,14.4,2.4,0.2,17.2,0.1,1.0,102.0,120.1,-18.1,65.5,7.6,471.5,F,123,0,0,0,0,0,0,0,15,0,0.094,1.5,0.8,0.1,14,16,0.467,-0.3,0.4,0.1,JUVENTUS
112,ARNAS BUTKEVICIUS,ZAL,40,18.1,4.9,1.5,3.4,0.441,0.8,2.1,0.369,1.1,1.4,0.768,0.6,2.2,2.8,1.6,1.3,0.4,0.5,1.9,53,0.604,0.555,157.8,4.6,15.9,10.5,12.2,10.6,4.0,2.3,12.3,3.3,1.4,131.9,100.4,31.5,232.3,15.1,722.2,SF,61,0,0,0,0,0,0,0,15,0,0.096,3.3,2.7,0.4,36,4,0.9,1.5,2.5,4.0,ZALGIRIS
113,MARTYNAS ARLAUSKAS,JJ,41,14.1,4.7,1.8,4.0,0.439,0.4,1.4,0.316,0.8,1.2,0.627,0.8,0.8,1.5,1.0,0.7,0.1,0.5,1.5,93,0.52,0.494,138.2,6.8,7.5,7.1,11.2,9.7,2.6,0.6,16.2,1.3,1.2,114.4,119.2,-4.8,128.9,11.6,578.6,GF,107,0,0,0,0,0,0,0,14,0,0.09,2.1,1.4,0.3,19,22,0.463,0.4,0.5,1.0,JONAVA JONAVOS
114,JONAS ZAKAS,KED,35,16.9,4.7,1.5,3.7,0.405,0.8,2.3,0.329,0.9,1.0,0.857,0.5,0.7,1.3,0.6,0.4,0.0,0.4,2.5,134,0.557,0.508,159.1,3.9,5.6,4.7,5.0,8.2,1.3,0.0,12.0,0.1,1.2,118.6,121.6,-3.0,68.6,7.0,591.4,SG,120,0,0,0,0,0,0,0,16,0,0.068,1.5,1.2,0.3,11,24,0.314,0.5,0.4,0.9,KEDAINIAI NEVEZIS
115,VITALIY ZOTOV,JJ,40,17.7,4.6,1.5,4.5,0.333,0.8,2.6,0.317,0.8,1.1,0.721,0.4,1.0,1.4,2.4,0.7,0.0,0.9,2.5,127,0.462,0.425,137.2,2.7,7.6,5.0,19.9,15.3,2.2,0.0,15.0,3.9,1.0,105.3,120.7,-15.4,117.9,7.6,706.8,PG,60,0,0,0,0,0,0,0,13,0,0.126,2.7,0.8,0.2,20,20,0.5,-0.2,0.5,0.4,JONAVA JONAVOS
116,MANTAS JUZENAS,ZAL,10,12.5,4.6,1.8,3.5,0.514,0.6,1.7,0.353,0.4,0.6,0.667,0.4,1.3,1.7,0.8,0.3,0.3,0.4,1.5,76,0.611,0.6,153.4,4.3,14.4,9.3,9.5,9.6,1.3,2.9,16.0,1.1,1.3,125.9,106.9,19.1,33.8,13.3,124.7,PF,62,0,0,0,0,0,0,0,12,0,0.078,2.0,0.8,0.2,9,1,0.9,0.2,0.3,0.5,ZALGIRIS
117,GIEDRIUS STANIULIS,SIA,17,14.6,4.6,2.0,3.0,0.667,0.0,0.0,0.0,0.6,1.3,0.455,1.4,1.5,2.9,0.7,0.6,0.3,0.5,2.1,70,0.643,0.667,112.1,12.6,13.7,13.1,6.9,12.9,2.1,2.2,12.6,-0.4,1.5,128.3,120.7,7.5,74.8,14.0,247.9,FC,78,0,0,0,0,0,0,0,11,0,0.081,1.3,1.1,0.4,7,10,0.412,0.5,0.2,0.6,SIAULIAI
118,ZYGIMANTAS JANAVICIUS,NEP,34,16.8,4.5,1.5,4.2,0.347,0.3,1.6,0.185,1.3,1.6,0.786,0.4,1.5,1.9,3.8,0.7,0.0,1.6,1.6,114,0.457,0.382,131.8,2.9,11.4,7.1,34.7,24.3,2.2,0.2,18.0,5.7,1.1,100.3,118.2,-17.9,148.5,9.4,571.1,G,125,0,0,0,0,0,0,0,14,0,0.177,2.4,0.4,0.4,13,21,0.382,-0.6,0.6,0.1,NEPTUNAS
119,ERNESTAS SEDEREVICIUS,JUV,38,12.8,4.1,1.5,2.9,0.505,0.4,1.3,0.294,0.7,1.0,0.718,0.7,0.8,1.6,0.5,0.4,0.1,0.7,1.8,108,0.605,0.572,151.7,7.7,8.8,8.2,6.0,16.9,1.7,1.1,15.0,-2.8,1.4,114.2,119.6,-5.4,86.4,10.2,486.6,SF,130,0,0,0,0,0,0,0,13,0,0.064,0.7,0.6,0.4,16,22,0.421,0.3,0.4,0.8,JUVENTUS
120,KRISTEN KASEMETS,MAZ,23,17.6,3.8,1.3,3.1,0.408,0.5,1.8,0.262,0.8,1.0,0.75,0.2,0.8,1.0,1.8,0.4,0.1,1.7,1.9,137,0.533,0.486,142.0,1.2,6.3,3.6,16.5,32.9,1.3,0.7,13.8,-2.9,1.2,86.2,132.2,-46.0,36.5,3.9,405.8,G,83,0,0,0,0,0,0,0,12,0,0.11,1.1,0.3,0.3,1,22,0.043,-0.9,-0.3,-1.2,MAZEIKIAI
121,TAUTVYDAS BALTRUSAITIS,MAZ,14,13.5,3.7,1.4,2.9,0.475,0.5,1.6,0.304,0.5,0.6,0.875,0.6,1.4,2.0,0.4,0.5,0.3,0.9,1.9,124,0.597,0.563,165.4,5.8,13.0,9.3,4.4,21.6,1.9,2.2,13.2,-4.4,1.3,101.4,129.3,-27.9,32.8,8.3,189.6,F,73,0,0,0,0,0,0,0,9,0,0.062,0.4,0.6,0.2,0,14,0.0,-0.1,-0.1,-0.2,MAZEIKIAI
122,ZYGIMANTAS BARTASIUS,MAZ,16,9.9,3.7,1.6,2.5,0.65,0.0,0.1,0.0,0.4,0.6,0.778,0.9,1.1,1.9,0.4,0.1,0.1,1.6,2.1,131,0.671,0.65,142.8,10.7,13.9,12.2,8.2,36.3,0.7,1.3,19.9,-12.4,1.5,90.3,135.6,-45.3,21.9,7.5,159.0,F,90,0,0,0,0,0,0,0,12,0,0.074,0.3,0.1,0.2,0,16,0.0,-0.4,-0.2,-0.6,MAZEIKIAI
123,NEDAS MONTVILA,KED,31,14.1,3.6,1.1,2.9,0.393,0.7,1.8,0.411,0.6,0.9,0.704,0.7,0.9,1.6,0.6,0.6,0.1,0.5,1.9,125,0.555,0.522,150.8,6.2,8.2,7.2,6.4,14.4,2.3,0.5,12.1,-1.0,1.3,112.6,118.3,-5.7,71.6,8.2,437.3,G,53,0,0,0,0,0,0,0,14,0,0.057,1.1,1.1,0.3,10,21,0.323,0.2,0.5,0.6,KEDAINIAI NEVEZIS
124,MATAS VAITKUS,KED,27,11.6,3.6,1.1,3.2,0.345,0.2,1.0,0.231,1.1,1.4,0.769,0.4,0.9,1.4,2.0,0.6,0.0,0.9,1.3,112,0.461,0.379,134.5,4.7,10.3,7.4,25.0,18.7,2.9,0.0,18.2,3.5,1.1,103.7,116.9,-13.2,74.9,9.9,313.7,SG,92,0,0,0,0,0,0,0,10,0,0.1,2.2,0.7,0.4,10,17,0.37,-0.2,0.4,0.2,KEDAINIAI NEVEZIS
125,MARTYNAS PALIUKENAS,LIE,44,12.2,3.5,1.3,3.0,0.444,0.4,1.4,0.302,0.4,0.6,0.615,0.5,1.3,1.7,2.2,0.7,0.1,1.0,2.4,98,0.53,0.515,136.1,4.8,12.2,8.7,25.9,22.9,3.1,0.8,15.7,3.9,1.2,109.8,108.8,0.9,141.8,11.1,536.9,PG,139,0,0,0,0,0,0,0,12,0,0.109,2.2,0.7,0.2,33,11,0.75,0.1,1.2,1.4,LIETUVOS RYTAS
126,VAIDAS KARINIAUSKAS,WOLV,14,9.6,3.4,1.1,2.0,0.536,0.6,1.2,0.471,0.7,1.1,0.625,0.1,0.6,0.6,2.1,0.1,0.1,0.6,1.4,74,0.685,0.679,163.1,1.1,7.4,4.5,34.6,20.4,0.8,0.8,15.5,7.7,1.7,132.5,123.2,9.3,41.0,13.4,134.0,PF,48,0,0,0,0,0,0,0,9,0,0.107,3.2,0.2,0.6,9,5,0.643,0.4,0.1,0.4,WOLVES TWINSBET VILNIUS
127,TITAS JANUSEVICIUS,JJ,14,7.3,3.4,1.1,3.3,0.326,0.6,2.2,0.258,0.7,0.9,0.833,0.1,0.6,0.8,0.4,0.3,0.0,0.2,0.6,106,0.468,0.413,141.7,2.3,11.8,6.7,8.5,5.5,2.1,0.0,23.5,0.3,1.0,106.2,118.6,-12.4,19.3,10.5,102.2,PG,113,0,0,0,0,0,0,0,9,0,0.049,1.7,1.3,0.3,7,7,0.5,0.0,0.1,0.1,JONAVA JONAVOS
128,NOJUS BUKAUSKAS,KED,19,6.8,3.3,1.2,2.1,0.55,0.1,0.3,0.167,0.9,1.2,0.773,0.1,0.5,0.5,1.1,0.4,0.2,0.5,0.5,38,0.624,0.563,148.9,0.9,8.9,4.8,24.4,15.3,2.8,2.3,19.8,3.2,1.6,123.5,115.7,7.8,47.5,17.3,130.0,G,84,0,0,0,0,0,0,0,25,0,0.069,2.2,0.8,0.6,6,13,0.316,0.3,0.2,0.5,KEDAINIAI NEVEZIS
129,GRANTAS VASILIAUSKAS,TEC,39,11.4,3.1,1.0,2.2,0.459,0.3,0.8,0.387,0.8,1.3,0.653,0.6,0.8,1.4,0.8,0.4,0.1,0.4,2.0,115,0.572,0.529,149.9,6.7,10.0,8.3,10.9,13.8,1.7,0.8,12.9,0.8,1.4,118.7,111.9,6.7,79.6,9.4,444.8,F,103,0,0,0,0,0,0,0,11,0,0.062,1.8,0.8,0.6,23,16,0.59,0.4,0.8,1.3,7BET-LIETKABELIS PANEVEZYS
130,DOVYDAS BUIKA,ZAL,13,11.5,3.1,1.1,2.5,0.438,0.7,1.6,0.429,0.2,0.3,0.75,0.2,0.6,0.8,1.0,0.2,0.1,0.5,0.9,117,0.592,0.578,161.6,2.9,7.5,5.2,11.7,15.1,1.1,0.7,13.0,1.9,1.3,122.7,109.3,13.5,28.5,9.2,149.7,G,87,0,0,0,0,0,0,0,12,0,0.062,2.2,0.5,0.1,13,0,1.0,0.2,0.3,0.5,ZALGIRIS
131,OSKARAS PLEIKYS,LIE,18,9.9,2.8,1.0,2.6,0.383,0.1,0.6,0.1,0.7,1.1,0.65,1.1,1.3,2.3,0.7,0.2,0.0,0.6,1.4,121,0.448,0.394,113.3,13.6,14.8,14.2,9.8,15.2,0.9,0.0,16.8,-1.1,1.1,103.1,110.7,-7.6,36.0,8.5,178.8,C,97,0,0,0,0,0,0,0,12,0,0.053,1.2,0.3,0.4,14,4,0.778,-0.1,0.4,0.3,LIETUVOS RYTAS
132,MATAS MACIJAUSKAS,KED,11,10.8,2.7,1.0,1.9,0.524,0.0,0.1,0.0,0.7,1.0,0.727,1.0,0.6,1.6,0.5,0.7,0.3,0.2,1.9,88,0.58,0.524,125.1,10.7,7.2,9.0,6.2,7.2,3.3,2.4,9.9,1.0,1.4,133.4,115.1,18.3,29.9,12.2,118.5,C,132,0,0,0,0,0,0,0,7,0,0.047,2.5,4.0,0.5,3,8,0.273,0.2,0.2,0.4,KEDAINIAI NEVEZIS
133,DANIEL BASLYK,WOLV,10,6.5,2.5,0.4,1.7,0.235,0.2,1.2,0.167,1.5,2.2,0.682,0.5,0.2,0.7,0.5,0.0,0.2,0.4,1.7,135,0.469,0.294,108.4,11.2,3.8,7.2,10.5,13.0,0.0,3.4,21.7,-1.0,1.5,108.1,123.2,-15.1,5.0,6.2,64.6,F,136,0,0,0,0,0,0,0,11,0,0.028,1.3,0.0,1.3,8,2,0.8,0.0,0.0,0.0,WOLVES TWINSBET VILNIUS
134,MATAS REPSYS,NEP,10,5.5,2.4,0.9,1.5,0.6,0.5,0.9,0.556,0.1,0.2,0.5,0.1,0.6,0.7,0.0,0.1,0.0,0.3,1.5,110,0.756,0.767,165.6,2.3,14.6,8.3,0.0,15.9,1.0,0.0,16.0,-5.5,1.6,114.8,123.8,-8.9,8.0,10.1,55.4,SF,128,0,0,0,0,0,0,0,10,0,0.031,0.0,0.3,0.1,2,8,0.2,0.0,0.0,0.1,NEPTUNAS
135,JUSTINAS MARCINKEVICIUS,WOLV,11,10.1,2.4,1.0,2.1,0.478,0.2,0.8,0.222,0.2,0.3,0.667,0.7,0.7,1.5,0.4,0.3,0.1,0.3,0.9,119,0.535,0.522,136.7,10.1,9.4,9.7,5.7,11.0,1.5,1.0,11.6,-0.3,1.1,117.3,122.0,-4.8,21.6,8.9,111.4,PF,49,0,0,0,0,0,0,0,7,0,0.046,1.3,1.0,0.1,5,6,0.455,0.1,0.1,0.1,WOLVES TWINSBET VILNIUS
136,JUSTINAS RAMANAUSKAS,JUV,28,11.4,2.3,0.9,2.9,0.293,0.3,1.4,0.184,0.3,0.6,0.5,0.3,1.0,1.3,1.2,0.4,0.0,0.7,2.4,141,0.356,0.335,97.7,3.0,11.7,7.4,15.5,18.2,1.7,0.0,16.4,0.9,0.8,81.9,117.5,-35.6,14.8,2.4,317.9,SG,96,0,0,0,0,0,0,0,10,0,0.067,1.7,0.5,0.2,14,14,0.5,-0.9,0.4,-0.5,JUVENTUS
137,MODESTAS BABRAITIS,JJ,26,5.4,1.5,0.4,1.0,0.423,0.1,0.3,0.222,0.5,0.6,0.933,0.4,0.9,1.3,0.3,0.2,0.0,0.4,0.7,111,0.583,0.462,157.9,9.8,21.4,15.5,7.2,23.5,1.5,0.0,13.7,-3.8,1.5,110.6,116.8,-6.2,33.1,10.0,141.1,G,69,0,0,0,0,0,0,0,8,0,0.023,0.7,0.4,0.6,14,12,0.538,0.0,0.2,0.2,JONAVA JONAVOS
138,MATAS MACIJAUSKAS,JJ,12,7.9,1.4,0.4,1.0,0.417,0.0,0.0,0.0,0.6,0.8,0.7,0.5,0.6,1.1,0.1,0.0,0.4,0.3,1.8,136,0.518,0.417,111.7,7.6,10.4,8.9,1.5,19.6,0.0,5.5,9.5,-3.4,1.4,103.2,123.8,-20.5,6.5,4.5,95.2,C,89,0,0,0,0,0,0,0,6,0,0.017,0.3,0.0,0.8,6,6,0.5,0.0,0.0,0.0,JONAVA JONAVOS
139,DOMINYKAS STENIONIS,TEC,21,4.7,1.3,0.3,1.0,0.318,0.2,0.8,0.25,0.4,0.5,0.818,0.2,0.4,0.6,0.7,0.3,0.0,0.5,0.6,123,0.503,0.409,138.6,5.2,11.0,8.0,22.3,29.1,3.3,0.0,17.5,-1.0,1.2,96.7,108.7,-12.0,20.4,8.3,99.1,PG,109,0,0,0,0,0,0,0,7,0,0.035,1.4,0.5,0.5,12,9,0.571,-0.1,0.2,0.1,7BET-LIETKABELIS PANEVEZYS
140,GANTAS KRIZANAUSKAS,LIE,13,5.9,1.2,0.4,1.7,0.227,0.3,1.2,0.267,0.1,0.2,0.5,0.2,0.4,0.6,0.5,0.2,0.0,0.5,0.7,142,0.328,0.318,99.4,5.1,8.0,6.6,10.8,20.8,1.3,0.0,16.7,-1.7,0.7,78.2,110.5,-32.3,3.0,0.6,76.4,PG,68,0,0,0,0,0,0,0,9,0,0.025,1.2,0.3,0.1,13,0,1.0,-0.2,0.2,-0.1,LIETUVOS RYTAS
141,RADVILAS KNEIZYS,NEP,25,4.3,0.9,0.3,0.9,0.304,0.2,0.5,0.308,0.2,0.2,0.667,0.3,0.4,0.7,0.4,0.0,0.0,0.3,0.9,139,0.429,0.391,127.9,8.8,12.2,10.5,12.9,21.4,0.5,0.0,14.3,-1.0,1.0,93.9,123.2,-29.3,9.0,3.4,106.4,G,118,0,0,0,0,0,0,0,5,0,0.022,1.3,0.1,0.3,9,16,0.36,-0.1,0.0,-0.1,NEPTUNAS
142,TADAS POCEVICIUS,MAZ,14,3.3,0.6,0.2,0.9,0.231,0.1,0.6,0.125,0.1,0.1,1.0,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,140,0.298,0.269,135.6,5.1,5.5,5.3,11.3,13.0,1.1,2.1,15.5,0.0,0.6,70.0,135.4,-65.4,3.9,2.6,45.9,G,119,0,0,0,0,0,0,0,3,0,0.017,1.5,0.5,0.1,0,14,0.0,-0.2,-0.1,-0.2,MAZEIKIAI
