#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
66,NIKOLAOS DIPLAROS,KARD,26,24.0,8.3,2.3,6.0,0.378,1.3,3.8,0.343,2.5,3.2,0.78,0.3,1.7,2.0,5.7,1.0,0.0,3.0,3.0,94,0.562,0.487,150.2,1.4,8.7,5.0,40.2,28.6,2.4,0.2,20.7,3.5,1.4,104.1,112.3,-8.1,167.3,12.1,624.7,SG,5,3,0,0,0,0,0,0,18,0,0.292,1.9,0.3,0.5,13,13,0.5,0.2,0.7,0.9,AS KARDITSAS
67,CEDRIC HENDERSON JR.,PAOK,24,24.2,8.3,2.7,7.1,0.38,1.5,4.4,0.349,1.3,1.8,0.744,1.0,2.4,3.4,1.6,0.8,0.5,0.8,2.9,102,0.524,0.488,147.3,5.0,12.2,8.5,11.5,9.5,1.8,2.2,17.1,0.9,1.2,112.7,111.0,1.7,135.9,11.6,581.2,,125,0,0,0,0,0,0,0,19,0,0.156,1.9,1.0,0.3,11,13,0.458,0.7,0.7,1.4,PAOK BC
68,KENNY WILLIAMS,PROM,22,22.6,8.2,2.8,5.2,0.544,1.5,3.2,0.471,1.1,1.2,0.889,0.3,1.5,1.8,1.1,0.5,0.1,0.5,1.6,81,0.719,0.689,190.4,1.5,9.1,5.2,8.5,8.0,1.3,0.4,13.3,1.0,1.6,135.7,113.8,21.9,126.4,13.5,496.9,SG,95,0,0,0,0,0,0,0,21,0,0.138,2.2,1.1,0.2,11,11,0.5,1.4,0.4,1.8,ASP PROMITHEAS PATRAS
69,GEORGIOS TSALMPOURIS,PAI,27,20.4,8.1,3.2,7.2,0.446,1.3,3.6,0.367,0.4,0.6,0.588,0.6,2.3,2.9,0.5,0.3,0.5,0.5,1.8,95,0.543,0.538,140.2,3.9,14.3,9.1,4.3,6.0,0.7,3.0,19.0,-0.8,1.1,108.3,112.1,-3.7,127.1,12.0,550.4,FC,38,0,0,0,0,0,0,0,24,0,0.13,1.0,0.5,0.1,11,16,0.407,0.4,0.6,1.0,PANIONIOS BC
70,JAKE FORRESTER,PAOK,27,15.9,8.1,3.1,5.0,0.622,0.0,0.0,0.0,1.9,2.7,0.722,1.4,3.1,4.5,0.3,0.2,0.1,0.8,2.0,20,0.66,0.622,134.4,10.8,24.1,17.3,4.3,11.2,0.6,1.0,20.5,-3.5,1.6,126.7,111.5,15.2,163.5,19.5,429.6,PF,138,0,0,0,0,0,0,0,28,0,0.125,0.4,0.2,0.5,12,15,0.444,1.4,0.5,1.9,PAOK BC
71,DEVIN DAVIS,PAI,26,19.6,8.1,3.2,6.2,0.519,0.6,2.0,0.294,1.2,1.8,0.652,0.7,4.0,4.7,0.9,1.1,0.3,1.2,3.0,56,0.585,0.566,146.5,4.5,26.5,15.5,8.3,14.3,3.0,2.0,20.0,-2.9,1.3,107.2,103.3,3.9,162.0,15.4,510.8,F,18,1,0,0,0,0,0,0,18,0,0.142,0.8,0.9,0.3,11,15,0.423,0.3,1.2,1.5,PANIONIOS BC
72,NEOKLIS AVDALAS,PER,20,18.2,8.1,3.0,6.6,0.45,1.1,2.8,0.393,1.1,1.5,0.733,0.8,1.8,2.5,1.2,0.6,0.4,0.9,2.1,66,0.562,0.534,157.7,5.4,12.6,9.0,13.0,10.5,1.7,2.1,22.0,-0.3,1.2,111.5,118.8,-7.3,97.8,14.6,363.5,GF,105,0,0,0,0,0,0,0,23,0,0.155,1.4,0.6,0.2,7,13,0.35,0.5,0.0,0.6,PERISTERI BC
73,RYAN WOOLRIDGE,PAI,26,21.6,8.1,3.6,6.7,0.543,0.1,0.5,0.167,0.8,1.6,0.476,1.8,2.7,4.5,2.5,1.3,0.3,1.7,1.3,36,0.548,0.549,118.6,10.5,16.3,13.4,21.2,19.0,3.3,1.4,20.5,-0.4,1.2,105.5,105.9,-0.4,206.3,16.7,560.6,PG,19,1,0,0,0,0,1,0,15,0,0.211,1.4,0.7,0.2,11,15,0.423,0.3,1.1,1.4,PANIONIOS BC
74,TAZ SHERMAN,LAV,23,20.3,7.9,2.9,7.1,0.402,1.0,3.2,0.315,1.2,1.3,0.9,0.5,1.6,2.0,1.7,1.1,0.0,1.0,1.2,84,0.514,0.473,161.8,2.7,9.6,6.0,15.4,11.0,3.0,0.2,20.4,1.0,1.1,104.7,115.3,-10.6,116.8,12.9,465.9,F,110,0,0,0,0,0,0,0,21,0,0.164,1.8,1.2,0.2,6,17,0.261,0.1,0.3,0.5,GS LAVRIO
75,JERIAN GRANT,PAN,26,23.3,7.9,2.8,5.3,0.526,1.1,2.4,0.468,1.2,1.5,0.821,0.4,1.6,2.0,3.8,0.7,0.0,1.1,1.5,63,0.665,0.631,181.4,2.5,8.1,5.5,23.3,15.4,1.5,0.2,14.5,6.3,1.5,135.2,109.8,25.4,198.4,15.2,605.4,SG,146,0,0,0,0,0,0,0,18,0,0.2,3.5,0.6,0.3,23,3,0.885,2.2,0.9,3.0,PANATHINAIKOS
76,KOSTAS SLOUKAS,PAN,25,19.5,7.9,2.4,5.4,0.448,1.3,3.2,0.395,1.8,2.1,0.849,0.2,2.4,2.6,5.4,1.0,0.0,1.7,1.6,21,0.626,0.567,169.2,1.4,14.3,8.3,39.6,21.1,2.8,0.2,19.7,9.7,1.5,127.8,105.3,22.5,223.4,19.2,488.6,PG,49,0,0,0,0,0,0,0,16,0,0.238,3.2,0.6,0.4,22,3,0.88,1.9,1.0,3.0,PANATHINAIKOS
77,EVANGELOS ZOUGRIS,PER,23,17.7,7.9,3.2,4.7,0.685,0.0,0.0,0.0,1.4,2.1,0.688,1.9,2.7,4.6,1.0,0.5,0.7,1.3,2.8,16,0.701,0.685,137.3,13.9,19.8,16.9,12.2,18.3,1.7,4.7,19.2,-3.3,1.7,124.5,113.9,10.6,163.8,20.3,406.6,F,29,1,0,0,0,0,0,0,24,0,0.16,0.8,0.4,0.4,10,13,0.435,1.2,0.3,1.6,PERISTERI BC
78,DEVONTE UPSON,PAOK,27,21.7,7.9,3.2,5.1,0.63,0.0,0.2,0.0,1.4,2.1,0.655,2.2,3.6,5.7,0.6,0.6,0.6,0.6,2.3,28,0.648,0.63,128.6,12.0,20.5,16.1,5.1,8.4,1.5,3.1,14.4,-0.7,1.5,133.6,109.5,24.1,220.3,17.9,585.4,FC,32,1,0,0,0,0,0,0,15,0,0.138,1.1,1.1,0.4,12,15,0.444,1.8,0.9,2.7,PAOK BC
79,LEFTERIS MANTZOUKAS,MAR,25,25.4,7.8,3.0,6.2,0.487,1.6,3.8,0.411,0.3,0.5,0.583,1.2,4.3,5.6,1.1,0.3,0.3,0.5,2.1,87,0.615,0.614,148.1,6.0,20.6,13.3,7.3,7.5,0.6,1.2,12.8,0.8,1.3,125.3,117.1,8.2,190.0,12.6,634.9,F,8,3,0,0,0,0,0,0,18,0,0.145,2.1,0.5,0.1,8,17,0.32,1.3,0.3,1.5,MAROUSSI BC
80,BRANDON SLATER,LAV,24,19.5,7.4,2.5,5.6,0.444,0.9,2.5,0.344,1.5,2.0,0.771,0.9,2.1,3.0,0.8,0.8,0.2,1.2,2.6,90,0.57,0.522,156.0,5.6,13.3,9.4,6.6,15.2,2.3,1.1,18.7,-3.4,1.3,107.1,113.5,-6.4,103.0,12.2,468.4,SF,75,0,0,0,0,0,0,0,18,0,0.114,0.6,0.7,0.4,7,17,0.292,0.3,0.4,0.7,GS LAVRIO
81,FRANCIS OKORO,KARD,15,23.1,7.4,3.0,5.9,0.511,0.0,0.0,0.0,1.4,2.3,0.618,3.0,4.6,7.6,0.1,0.9,1.3,1.1,3.3,40,0.539,0.511,112.9,15.7,25.2,20.3,1.1,13.4,2.1,7.0,16.6,-4.4,1.3,110.1,106.0,4.2,122.5,16.3,345.8,PF,3,4,0,0,0,0,0,0,19,0,0.117,0.1,0.8,0.4,7,8,0.467,0.3,0.7,1.0,AS KARDITSAS
82,AU'DIESE TONEY,KOL,7,19.0,7.3,2.6,5.7,0.45,0.7,2.0,0.357,1.4,2.4,0.588,1.4,2.3,3.7,0.7,0.7,0.1,1.0,1.7,75,0.537,0.513,139.5,8.8,16.3,12.3,7.5,12.8,2.1,0.8,19.8,-2.8,1.3,106.0,110.1,-4.1,34.6,13.9,132.9,SF,46,0,0,0,0,0,0,0,15,0,0.129,0.7,0.7,0.4,1,6,0.143,0.1,0.1,0.3,KOLOSSOS RODOU BC
83,LEFTERIS BOCHORIDIS,ARI,21,23.0,7.3,2.5,5.6,0.444,1.1,3.4,0.319,1.2,2.2,0.553,0.7,4.1,4.8,1.9,1.1,0.3,1.9,2.7,110,0.556,0.543,131.7,3.5,21.3,12.5,14.1,22.5,2.7,1.4,17.1,-2.7,1.3,98.2,103.7,-5.5,128.9,11.0,483.6,PG,21,1,0,0,0,0,0,0,16,0,0.156,1.0,0.6,0.4,11,10,0.524,-0.2,1.1,0.9,ARIS MIDEA THESSALONIKI
84,GRANT GOLDEN,ATH,28,20.3,7.3,3.3,5.8,0.558,0.0,0.0,0.0,0.8,1.0,0.724,0.8,3.7,4.5,2.8,0.3,0.3,1.3,2.1,68,0.577,0.558,128.2,5.3,22.7,14.2,23.4,17.0,0.9,1.6,18.0,2.8,1.2,112.7,110.4,2.4,199.1,14.4,568.8,PF,28,1,0,0,0,0,0,0,16,0,0.201,2.2,0.3,0.2,17,11,0.607,0.8,0.8,1.6,AEK ATHENS
85,ANTONIOS KARAGIANNIDIS,PROM,24,21.7,7.2,3.0,5.0,0.6,0.1,0.5,0.25,1.1,2.0,0.531,2.3,4.0,6.3,1.1,0.8,0.9,1.0,3.0,35,0.611,0.613,138.1,13.1,25.2,18.8,9.5,14.0,1.9,4.3,15.3,-1.1,1.4,119.9,109.9,10.0,198.6,16.8,521.3,C,13,2,0,0,0,0,0,0,19,0,0.152,1.1,0.8,0.4,10,14,0.417,1.0,0.7,1.8,ASP PROMITHEAS PATRAS
86,NATE LASZEWSKI,ARI,11,22.8,7.2,2.2,5.5,0.4,1.4,3.9,0.349,1.5,1.9,0.762,0.8,2.2,3.0,0.6,0.5,0.5,0.6,3.2,123,0.57,0.525,151.1,4.1,13.1,8.2,4.9,9.2,1.1,2.7,13.9,-0.9,1.3,116.5,117.8,-1.3,46.6,10.2,251.2,SF,106,0,0,0,0,0,0,0,13,0,0.103,1.0,0.7,0.4,3,8,0.273,0.4,0.0,0.4,ARIS MIDEA THESSALONIKI
87,D'MOI HODGE,ARI,25,18.3,7.2,2.5,6.2,0.4,1.2,4.2,0.295,1.0,1.2,0.8,0.4,1.7,2.1,1.0,1.2,0.3,0.7,2.7,88,0.532,0.5,149.5,2.6,11.4,6.9,9.2,9.2,3.5,1.9,18.5,-0.2,1.2,109.2,108.5,0.7,104.5,12.4,456.3,F,140,0,0,0,0,0,2,0,23,0,0.119,1.4,1.8,0.2,12,13,0.48,0.4,0.7,1.1,ARIS MIDEA THESSALONIKI
88,MOUSTAPHA FALL,OLY,21,18.5,7.1,3.2,4.0,0.807,0.0,0.0,0.0,0.8,1.5,0.516,1.7,2.7,4.4,2.6,0.6,0.8,0.8,1.6,7,0.776,0.807,132.3,13.2,18.2,15.9,22.1,15.0,1.8,4.8,14.2,4.9,1.8,149.3,102.6,46.7,203.9,23.1,388.6,PF,137,0,0,0,0,0,0,0,15,0,0.18,3.2,0.8,0.4,18,3,0.857,2.0,1.0,3.0,OLYMPIACOS
89,PANAGIOTIS KALAITZAKIS,PAN,29,15.6,7.1,2.7,4.8,0.564,0.9,2.1,0.435,0.8,1.2,0.611,0.6,1.0,1.6,1.0,1.3,0.0,0.8,1.9,27,0.664,0.661,161.1,5.1,7.9,6.6,10.1,12.9,4.6,0.2,18.9,-0.7,1.5,124.5,103.3,21.2,146.0,18.0,451.0,GF,45,0,0,0,0,0,0,0,16,0,0.113,1.3,1.7,0.3,26,3,0.897,1.2,1.1,2.3,PANATHINAIKOS
90,SHAQUIELLE MCKISSIC,OLY,11,17.8,7.1,2.5,5.3,0.466,0.9,2.7,0.333,1.3,1.7,0.737,0.4,1.5,1.9,1.5,1.2,0.0,0.5,1.1,49,0.588,0.552,153.6,2.9,10.4,6.9,12.3,8.3,3.6,0.0,17.7,2.4,1.3,123.4,104.4,19.0,61.1,15.8,196.3,F,48,0,0,0,0,0,0,0,20,0,0.122,2.7,2.2,0.3,11,0,1.0,0.5,0.4,0.9,OLYMPIACOS
91,TYLER NELSON,KOL,12,12.6,7.1,2.3,4.8,0.474,1.9,3.9,0.489,0.7,0.9,0.727,0.0,1.0,1.0,0.5,0.5,0.2,0.7,0.8,23,0.687,0.675,169.0,0.0,10.4,5.0,8.3,11.5,2.2,1.4,22.8,-2.7,1.5,119.4,111.0,8.5,48.1,18.5,151.0,G,82,0,0,0,0,0,0,0,22,0,0.104,0.8,0.8,0.2,3,9,0.25,0.4,0.2,0.6,KOLOSSOS RODOU BC
92,WENYEN GABRIEL,PAN,14,18.5,7.0,2.9,4.4,0.645,0.0,0.0,0.0,1.3,2.3,0.563,2.2,2.6,4.9,0.5,0.4,0.6,0.6,2.2,29,0.644,0.645,120.8,16.2,16.7,16.5,4.0,9.5,1.3,3.3,15.4,-1.3,1.6,133.8,108.1,25.7,95.8,17.8,259.5,PF,150,0,0,0,0,0,0,0,14,0,0.1,0.9,0.8,0.5,12,2,0.857,0.9,0.4,1.3,PANATHINAIKOS
93,OMER NETZIPOGLOU,ATH,28,17.7,6.9,2.6,4.6,0.558,0.7,1.4,0.475,1.1,1.5,0.756,0.8,0.9,1.7,0.8,1.1,0.3,0.5,1.8,46,0.66,0.632,178.9,6.1,6.0,6.1,7.0,9.3,3.3,1.8,15.8,-0.2,1.5,127.6,109.6,18.1,141.4,15.9,496.6,SG,54,0,0,0,0,0,0,0,21,0,0.11,1.4,2.0,0.3,17,11,0.607,1.3,0.7,2.0,AEK ATHENS
94,NIGEL WILLIAMS-GOSS,OLY,18,20.1,6.8,2.2,4.0,0.542,0.5,1.1,0.45,2.0,2.4,0.837,0.2,1.3,1.5,3.4,0.8,0.0,1.3,2.3,69,0.676,0.604,182.9,1.2,8.2,4.9,23.8,20.9,2.3,0.0,15.3,4.6,1.7,128.2,106.2,22.1,104.9,14.2,361.4,SG,112,0,0,0,0,0,0,0,14,0,0.17,2.5,0.6,0.6,17,1,0.944,1.1,0.7,1.8,OLYMPIACOS
95,KOSTAS GONTIKAS,LAV,14,15.3,6.7,2.6,5.0,0.514,0.0,0.0,0.0,1.6,2.5,0.629,2.0,1.9,3.9,0.6,0.3,0.2,0.7,2.8,59,0.55,0.514,114.3,14.4,15.4,14.9,6.8,10.5,1.0,1.4,20.7,-2.1,1.3,114.5,116.4,-1.9,62.1,15.3,214.6,C,25,1,0,0,0,0,0,0,12,0,0.108,0.8,0.4,0.5,5,9,0.357,0.4,0.1,0.5,GS LAVRIO
96,GEORGIOS KAMPERIDIS,KARD,25,19.5,6.7,2.0,4.8,0.413,1.7,4.2,0.41,1.0,1.1,0.889,0.4,2.5,2.9,0.4,0.7,0.1,0.6,3.0,107,0.628,0.591,171.2,2.8,15.9,9.3,3.9,10.7,2.0,0.7,14.7,-1.8,1.4,120.7,110.0,10.7,101.6,11.4,486.4,SG,130,0,0,0,0,0,0,0,15,0,0.089,0.7,1.1,0.2,12,13,0.48,0.9,0.7,1.5,AS KARDITSAS
97,IOANNIS PAPAPETROU,PAN,22,18.0,6.5,2.3,4.5,0.51,0.8,2.0,0.386,1.2,1.6,0.722,0.9,1.7,2.6,1.7,0.3,0.1,0.5,1.1,62,0.628,0.597,161.9,7.1,11.1,9.3,13.2,8.8,1.0,0.8,15.2,3.4,1.5,135.7,111.3,24.4,127.8,15.2,396.7,SF,62,0,0,0,0,0,0,0,16,0,0.119,3.4,0.6,0.4,19,3,0.864,1.4,0.5,1.9,PANATHINAIKOS
98,JACK FORREST,LAV,26,19.7,6.5,2.3,5.5,0.417,1.3,3.3,0.395,0.6,0.8,0.75,0.8,2.0,2.8,0.7,0.6,0.0,0.6,2.6,119,0.553,0.535,156.2,5.1,12.6,8.7,5.7,8.9,1.7,0.2,15.7,-0.7,1.2,111.6,118.7,-7.1,100.0,10.4,512.0,G,102,0,0,0,0,0,0,0,29,0,0.106,1.1,1.1,0.1,6,20,0.231,0.5,0.1,0.6,GS LAVRIO
99,L.J. FIGUEROA,ARI,17,20.1,6.4,2.6,5.9,0.45,0.5,1.9,0.281,0.5,1.3,0.409,1.0,2.5,3.5,1.2,0.9,0.2,0.9,2.3,118,0.492,0.495,114.0,5.8,14.6,10.2,11.0,12.0,2.5,1.0,16.8,-0.3,1.1,101.1,106.9,-5.7,78.8,10.5,342.4,SF,107,0,0,0,0,0,0,0,17,0,0.138,1.4,1.1,0.2,8,9,0.471,0.0,0.6,0.6,ARIS MIDEA THESSALONIKI
100,KOSTAS PAPANIKOLAOU,OLY,28,18.9,6.3,2.3,5.3,0.435,1.0,3.2,0.322,0.7,1.1,0.645,0.9,2.4,3.3,2.0,0.8,0.1,1.5,1.5,100,0.551,0.534,140.3,6.6,15.8,11.5,15.3,20.3,2.3,0.7,18.4,-0.8,1.2,106.0,105.3,0.7,147.9,11.8,529.6,PF,121,0,0,0,0,0,0,0,18,0,0.133,1.3,0.5,0.2,25,3,0.893,0.2,1.1,1.4,OLYMPIACOS
101,SOTIRIS BILLIS,KOL,23,17.0,6.2,2.2,4.8,0.455,1.1,2.5,0.431,0.8,1.1,0.692,0.8,1.4,2.3,0.8,0.2,0.1,0.8,1.7,106,0.589,0.568,157.8,5.7,10.6,8.0,8.2,13.5,0.7,0.9,17.0,-1.6,1.3,115.5,116.5,-1.0,83.0,11.5,390.7,SG,70,0,0,0,0,0,0,0,15,0,0.104,1.0,0.3,0.2,8,15,0.348,0.6,0.2,0.8,KOLOSSOS RODOU BC
102,GEORGIOS TANOULIS,MAR,24,13.4,6.1,2.3,4.9,0.479,0.2,0.6,0.286,1.3,2.0,0.638,1.4,2.4,3.8,0.5,0.3,0.2,0.5,2.0,50,0.53,0.496,140.3,12.7,20.8,16.8,7.2,8.6,1.3,1.3,22.0,-1.5,1.2,111.4,111.9,-0.5,104.9,15.8,321.8,C,81,0,0,0,0,0,0,0,20,0,0.102,0.9,0.6,0.4,9,15,0.375,0.4,0.4,0.8,MAROUSSI BC
103,SARANTA GOUELS,KARD,15,16.5,5.9,2.3,5.5,0.415,0.3,1.5,0.227,1.1,1.6,0.667,0.8,1.7,2.5,1.6,1.1,0.4,1.2,2.3,85,0.481,0.445,130.9,6.0,12.3,9.2,17.9,16.3,3.9,3.1,21.2,-0.8,1.1,98.3,104.1,-5.8,60.8,12.8,248.0,-,149,0,0,0,0,0,0,0,15,0,0.143,1.3,0.9,0.3,8,7,0.533,-0.1,0.5,0.4,AS KARDITSAS
104,AHMED HILL,PER,13,18.1,5.8,1.8,5.2,0.353,0.7,2.9,0.237,1.5,1.8,0.792,0.2,2.5,2.8,0.6,0.4,0.0,0.9,1.8,141,0.484,0.419,138.1,1.6,17.4,9.6,6.0,13.3,1.2,0.0,18.9,-2.9,1.1,93.6,119.6,-25.9,32.8,6.9,235.6,SG,144,0,0,0,0,0,0,0,15,0,0.092,0.7,0.4,0.4,5,8,0.385,-0.2,0.0,-0.2,PERISTERI BC
105,SIMI SHITTU,PROM,18,15.1,5.8,2.2,4.3,0.513,0.0,0.0,0.0,1.4,2.1,0.676,1.7,2.2,3.9,0.7,0.6,0.3,0.8,2.4,48,0.557,0.513,118.8,14.5,19.3,16.8,9.2,12.9,2.3,2.4,19.4,-2.0,1.3,113.6,110.2,3.4,86.9,15.9,271.1,FC,92,0,0,0,0,0,0,0,12,0,0.108,0.9,0.8,0.5,7,11,0.389,0.4,0.4,0.8,ASP PROMITHEAS PATRAS
106,RONNIE HARRELL,MAR,16,18.8,5.8,2.3,5.8,0.398,0.3,1.8,0.172,0.8,1.3,0.65,1.2,2.9,4.1,1.6,0.8,0.2,1.1,1.3,114,0.452,0.425,122.0,7.7,18.9,13.3,14.3,15.0,2.2,1.1,19.0,-0.4,1.0,95.5,114.4,-18.9,81.0,10.8,300.1,G,56,0,0,0,0,0,0,0,16,0,0.136,1.4,0.7,0.2,6,10,0.375,-0.3,0.2,0.0,MAROUSSI BC
107,ISMAEL SANOGO,MAR,7,21.5,5.7,2.0,4.4,0.452,0.4,1.7,0.25,1.3,2.1,0.6,2.0,4.3,6.3,1.7,1.7,0.4,1.7,1.9,65,0.532,0.5,130.2,12.0,26.1,19.0,13.9,24.2,4.4,2.1,15.9,-2.6,1.3,99.4,103.5,-4.2,56.1,14.9,150.8,SF,77,0,0,0,0,0,0,0,13,0,0.14,1.0,1.0,0.5,1,6,0.143,0.0,0.3,0.3,MAROUSSI BC
108,KAMARION WILLIAMS,PROM,14,15.7,5.6,2.1,5.1,0.423,0.4,1.5,0.286,0.9,1.6,0.591,1.1,2.1,3.2,0.4,0.3,0.4,0.9,2.6,128,0.49,0.465,129.9,8.6,18.6,13.2,4.2,13.9,1.0,3.0,20.4,-4.4,1.1,94.3,116.7,-22.4,38.8,9.0,219.3,F,114,0,0,0,0,0,0,0,13,0,0.093,0.4,0.3,0.3,6,8,0.429,-0.2,0.1,-0.1,ASP PROMITHEAS PATRAS
109,LEFTERIS MANTZOUKAS,ARI,2,22.7,5.5,2.0,5.5,0.364,1.5,4.5,0.333,0.0,0.0,0.0,0.5,2.0,2.5,0.5,2.0,1.0,1.5,0.0,99,0.5,0.5,69.7,2.7,12.5,7.2,4.1,21.4,5.0,4.8,15.2,-5.4,1.0,85.4,111.3,-25.8,10.8,11.9,45.4,F,129,0,0,0,0,0,0,0,6,0,0.098,0.3,1.3,0.0,0,2,0.0,-0.1,0.0,0.0,ARIS MIDEA THESSALONIKI
110,JOSH ROBERTS,ARI,26,17.5,5.4,2.3,3.8,0.61,0.0,0.0,0.0,0.7,1.3,0.514,2.4,2.8,5.2,0.4,0.4,0.8,0.6,1.8,39,0.607,0.61,112.4,16.2,19.8,18.0,4.0,12.2,1.2,5.2,13.4,-2.0,1.4,123.8,108.2,15.7,171.4,16.4,454.1,PF,36,1,0,0,0,0,0,0,14,0,0.098,0.6,0.6,0.4,12,14,0.462,1.0,0.8,1.7,ARIS MIDEA THESSALONIKI
111,ANDREAS PETROPOULOS,KOL,27,19.6,5.3,1.8,5.0,0.366,1.2,3.5,0.337,0.4,0.8,0.571,0.6,2.1,2.7,0.9,0.4,0.0,0.3,2.4,135,0.496,0.485,127.4,3.6,13.5,8.3,7.6,4.7,1.2,0.0,13.5,1.9,1.1,114.1,116.2,-2.1,87.6,8.4,528.4,G,74,0,0,0,0,0,0,0,16,0,0.096,3.6,1.6,0.2,9,18,0.333,0.6,0.3,0.8,KOLOSSOS RODOU BC
112,IOSIF KOLOVEROS,KOL,27,14.2,5.2,1.7,5.1,0.324,0.4,1.6,0.273,1.4,1.7,0.848,0.4,0.9,1.3,1.9,0.4,0.0,0.9,1.4,127,0.443,0.367,144.4,3.4,7.6,5.4,22.2,13.6,1.5,0.0,22.9,2.4,1.0,100.2,116.9,-16.7,64.3,9.2,382.4,PG,55,0,0,0,0,0,0,0,13,0,0.124,2.0,0.4,0.3,10,17,0.37,-0.1,0.2,0.0,KOLOSSOS RODOU BC
113,ALEXANDROS NIKOLAIDIS,MAR,18,18.3,5.1,1.7,4.7,0.357,0.9,3.0,0.296,0.9,1.1,0.8,0.4,2.0,2.4,2.3,1.2,0.0,1.0,3.1,122,0.496,0.452,145.3,2.6,13.2,8.0,20.4,16.2,3.5,0.0,16.1,2.8,1.1,103.9,113.3,-9.4,71.5,10.2,329.5,PG,100,0,0,0,0,0,0,0,16,0,0.14,2.3,1.2,0.2,7,11,0.389,0.1,0.3,0.4,MAROUSSI BC
114,NAZ LONG,OLY,19,14.0,5.0,1.7,4.2,0.413,0.7,2.2,0.333,0.8,1.1,0.75,0.2,1.5,1.7,1.6,0.6,0.0,0.6,1.7,98,0.535,0.5,149.6,1.6,13.1,7.7,16.6,11.9,2.5,0.0,18.2,3.0,1.2,113.4,99.8,13.5,66.3,11.9,266.0,PG,101,0,0,0,0,0,0,0,16,0,0.103,2.5,1.0,0.3,19,0,1.0,0.4,0.8,1.1,OLYMPIACOS
115,ALEXANDROS SAMODUROV,PAN,21,12.9,4.9,2.0,3.1,0.646,0.2,0.8,0.25,0.7,0.7,1.0,0.8,1.3,2.1,0.6,0.3,0.5,0.2,1.5,31,0.717,0.677,189.6,8.5,11.5,10.2,6.2,5.3,1.2,4.2,13.2,1.5,1.6,151.3,104.5,46.8,94.8,17.6,270.0,C,147,0,0,0,0,0,0,0,24,0,0.073,3.0,1.5,0.2,20,1,0.952,1.2,0.6,1.7,PANATHINAIKOS
116,NIKOS GKIKAS,PAI,27,17.8,4.6,1.7,4.6,0.379,1.0,3.0,0.321,0.2,0.3,0.556,0.2,1.3,1.5,3.9,0.9,0.0,1.6,2.4,126,0.488,0.484,125.6,1.6,9.1,5.3,35.9,25.2,2.8,0.2,17.3,5.5,1.0,98.2,110.2,-12.0,113.1,9.7,480.4,G,40,0,0,0,0,0,0,0,13,0,0.196,2.4,0.6,0.1,11,16,0.407,-0.3,0.7,0.4,PANIONIOS BC
117,THODORIS ZARAS,LAV,19,12.3,4.6,1.6,3.4,0.469,0.7,1.8,0.412,0.7,0.7,0.929,0.0,0.7,0.7,0.5,0.1,0.1,0.0,1.9,113,0.62,0.578,180.9,0.0,6.7,3.2,7.4,0.0,0.5,0.4,14.0,2.8,1.4,133.5,120.8,12.7,38.0,10.8,234.4,SG,58,0,0,0,0,0,0,0,14,0,0.074,0.0,0.0,0.2,5,14,0.263,0.6,0.0,0.6,GS LAVRIO
118,CHARIS GIANNOPOULOS,MAR,28,13.9,4.5,1.3,3.3,0.402,1.0,2.5,0.38,0.9,1.1,0.839,0.1,1.5,1.6,0.5,0.3,0.1,0.6,1.8,131,0.601,0.549,162.1,0.9,13.0,7.0,6.0,13.9,1.3,0.6,14.9,-1.9,1.4,109.8,117.0,-7.2,63.9,8.7,389.0,SF,133,0,0,0,0,0,0,0,14,0,0.065,0.8,0.5,0.3,9,19,0.321,0.3,0.2,0.5,MAROUSSI BC
119,OLEKSANDR LYPOVYY,KOL,17,22.2,4.5,1.7,5.5,0.312,0.7,3.2,0.222,0.4,0.8,0.462,1.8,2.9,4.7,0.9,0.9,0.4,0.6,2.1,133,0.385,0.376,99.6,9.7,16.0,12.8,5.9,9.2,2.2,1.9,13.6,0.0,0.8,100.1,112.2,-12.1,77.6,8.6,377.0,PG,135,0,0,0,0,0,0,0,13,0,0.086,1.5,1.5,0.1,9,8,0.529,-0.1,0.4,0.3,KOLOSSOS RODOU BC
120,IOANNIS KOUZELOGLOU,ATH,24,14.2,4.5,1.8,4.0,0.443,0.3,0.9,0.286,0.6,1.1,0.577,1.0,2.7,3.7,0.8,0.3,0.2,0.5,1.4,97,0.493,0.474,130.6,9.7,22.9,16.6,9.0,10.0,1.1,1.6,17.1,0.2,1.1,106.5,109.5,-3.0,99.5,11.9,341.4,F,52,0,0,0,0,0,0,0,15,0,0.086,1.6,0.6,0.3,14,10,0.583,0.2,0.5,0.7,AEK ATHENS
